This file was created by CMPT_IND_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
198001   7.34  11.45  13.68   8.25   9.75
198002  -1.32  -0.95  -0.70  -3.28  -0.68
198003 -15.13 -16.37 -18.82 -13.64 -15.94
198004   3.51   5.50   5.69   6.22   5.86
198005   7.89   5.97   6.94  10.93   7.77
198006   3.85   4.27   3.15   1.94   5.14
198007   8.26   8.02  16.51  13.17   8.54
198008   6.20   5.65  12.70   8.70   5.63
198009   3.70   5.46   6.40   6.60   4.67
198010   1.86   4.35   7.22   6.41   4.78
198011   2.39   9.44  10.34   7.72   6.17
198012  -3.01  -3.93  -3.58  -2.17  -2.58
198101   3.13  -0.93  -2.53   2.90   1.16
198102   1.63   0.24  -2.10  -1.81   1.34
198103   7.78   6.28   8.27  11.85   7.27
198104   4.80   0.02   5.98   7.14   3.03
198105   2.71   2.21   7.63   3.72   1.73
198106   1.65  -1.29  -5.26  -2.14   0.18
198107  -2.19  -0.09  -5.34  -4.24  -2.12
198108  -6.54  -7.09 -11.97 -11.01  -6.45
198109  -6.38 -10.54  -9.69  -7.72  -8.59
198110   6.03   6.36  10.45   9.42   6.99
198111   1.19   1.75   2.29   1.41   2.41
198112  -1.01  -2.70  -1.78  -1.68  -2.20
198201  -0.37  -2.78  -1.01  -0.77  -2.13
198202  -2.28  -6.48  -5.73  -3.09  -4.16
198203   1.09  -2.37  -1.17  -0.23  -1.26
198204   6.17   3.10   8.32   9.71   5.43
198205  -1.54  -2.45  -3.50  -3.71  -2.42
198206  -0.61  -4.80  -4.81  -2.90  -3.21
198207   0.74  -3.93  -1.28   0.47  -1.38
198208   4.61   6.80   6.05   6.13   6.97
198209   5.00  -0.25   4.92   5.50   4.14
198210  12.96   9.97  18.05  15.50  13.48
198211  10.67   4.24  14.35  14.87  10.53
198212   2.19   1.72   3.85   4.06   1.85
198301   8.40  10.85  16.10  12.43  10.57
198302   8.13   2.41   8.56   8.44   4.95
198303   7.56   3.19   2.65   6.07   6.45
198304   8.94   6.63   6.72   8.62   9.19
198305   7.88  10.04  11.79   8.13   8.53
198306   6.71   3.79   6.03   5.70   4.07
198307  -1.35  -0.11  -6.11  -6.93  -1.39
198308  -4.15  -2.02  -5.40  -4.25  -3.27
198309   1.47   0.29  -1.41  -2.67   0.52
198310  -4.53  -4.59 -10.78 -10.68  -4.68
198311   3.93   1.86   4.92   0.48   2.66
198312  -2.15  -1.56  -4.00  -5.86  -1.53
198401  -1.09   2.36  -2.19  -1.77   0.74
198402  -5.50  -4.67  -9.35  -5.67  -4.65
198403   1.13   1.63  -0.52   0.23   0.31
198404  -1.80  -0.99  -2.77  -1.04  -2.72
198405  -3.90  -4.13  -6.26  -7.71  -5.40
198406   2.87   0.32   2.68   2.57   0.93
198407  -3.51  -4.92  -7.50  -5.18  -3.83
198408   8.66   8.67  11.45  12.79   7.28
198409   0.13   0.19  -3.02  -2.79   1.57
198410  -2.11  -3.10  -4.11  -2.03  -0.57
198411  -2.80  -2.80  -5.41  -5.03  -2.47
198412   0.65   0.32   0.55  -0.01   1.10
198501  11.10   9.24  17.79  17.55  12.11
198502   4.33   3.99   6.03   7.66   4.42
198503  -1.08  -0.83  -3.75  -2.09   0.65
198504  -1.52  -1.38  -4.18  -0.02   0.30
198505   3.04   1.61   0.99   3.30   3.13
198506   1.09  -0.93  -2.11   2.06   2.22
198507   1.08   1.68   2.86   0.91   2.30
198508  -0.46  -0.85  -1.74  -1.55   0.96
198509  -4.47  -5.25  -8.24  -7.13  -5.31
198510   1.83   1.40   0.78   2.41   2.79
198511   5.88   4.62   5.49   5.54   5.84
198512   3.80   1.01   3.58   3.79   3.62
198601   3.85   2.12   4.09   4.94   6.36
198602   7.58   3.62   5.63   3.81   8.32
198603   6.34   3.86   3.26  10.02   4.70
198604   2.09  -0.08   2.74   0.79   1.70
198605   4.99   3.49   3.10   4.57   3.45
198606   2.56   0.73  -2.20   2.41   1.44
198607  -8.16  -7.03  -9.70  -8.67  -6.31
198608   0.33   3.81   0.97   0.21   2.12
198609  -6.77  -4.65  -7.70  -9.25  -6.11
198610   3.58   1.88   3.13   3.57   1.78
198611   0.24  -0.95   0.17  -1.47  -1.85
198612  -4.19  -2.90  -4.30  -5.25  -3.43
198701   8.99  13.70  14.16  12.15  10.87
198702   7.19   6.34  10.11  14.77   5.81
198703   2.53   5.62   1.32   3.09   2.75
198704  -2.76  -1.09  -0.72  -2.51  -2.68
198705  -0.65   2.47   0.56  -1.22  -0.83
198706   3.54   3.37   0.67   2.01   2.22
198707   3.43   6.52   1.90  -0.44   2.45
198708   2.15   0.61   1.81  -0.09   2.18
198709  -2.14  -1.31  -0.91  -2.10  -1.84
198710 -29.43 -26.20 -31.00 -32.67 -24.84
198711  -6.73  -4.39  -7.55  -6.36  -4.18
198712   3.14   2.91   6.35   1.44   1.44
198801   7.19   7.82   7.11  12.55   8.31
198802   8.87   6.03   7.10   7.47   4.84
198803   4.40   4.34   3.59   6.10   2.18
198804   1.98   2.22   1.83   1.54   0.05
198805  -1.07  -0.73  -3.41  -2.26  -1.71
198806   4.96   4.56   6.55   5.05   4.53
198807   0.32  -0.01  -1.11  -0.14   0.46
198808  -2.00  -2.43  -3.49  -1.92  -1.72
198809   3.51   1.43   2.12   2.12   1.36
198810  -0.63  -1.12  -2.68  -3.92  -0.83
198811  -4.39  -3.06  -4.90  -6.80  -3.55
198812   2.02   2.76   3.88   2.92   0.70
198901   5.58   6.16   7.70   6.45   6.18
198902   0.65   0.44  -1.03  -1.16   1.20
198903   2.65   2.35   1.25   2.14   0.81
198904   3.89   3.58   3.76   4.45   2.24
198905   3.38   2.70   3.10   4.53   2.20
198906  -1.78  -1.11  -1.90  -5.03   0.08
198907   3.76   3.42   0.99   4.68   3.01
198908   1.37   2.43   1.80   1.89   2.32
198909  -0.81   0.47   0.46   2.74   0.26
198910  -6.77  -4.54  -4.34  -4.72  -5.27
198911  -1.72   0.19  -2.34   0.55  -1.28
198912  -1.02   1.21  -1.20  -1.93  -3.84
199001  -5.64  -4.23  -5.66  -5.58  -5.14
199002   1.80   2.94   3.24   1.69   0.81
199003   3.56   3.75   3.92   4.57  -0.07
199004  -2.42  -2.66  -2.06  -0.88  -3.42
199005   4.29   4.77   7.78   8.13   2.01
199006   0.61  -0.09   1.08   5.14  -0.70
199007  -4.38  -0.49  -5.37  -0.60  -3.57
199008 -13.40  -8.12 -14.53 -10.46 -11.35
199009  -9.97  -4.67  -9.40  -8.24  -8.83
199010  -6.70  -5.72  -4.91  -3.89  -7.30
199011   4.08   2.60   4.37   6.71   3.61
199012  -0.24  -0.92  -0.09   3.48  -0.73
199101   9.59   5.39  14.71  13.39   7.22
199102  12.46  10.45  13.87  21.21  15.26
199103   8.77   4.48  11.18  15.90   7.17
199104   2.36   1.78   5.83   4.16   3.12
199105   4.26   2.95   1.04   6.14   2.75
199106  -2.25  -3.59  -5.76  -4.24  -2.89
199107   2.34   4.18   3.57   7.81   2.91
199108   3.12   2.40   3.98   6.28   2.54
199109   0.61   0.18   1.95   7.50  -0.75
199110   1.12   2.15   3.48  10.61   1.29
199111  -2.94  -1.90  -3.85  -0.38  -2.29
199112   3.64   1.88   3.74  10.78   3.63
199201  13.40   9.60  19.46  24.78  18.71
199202   7.00   4.02   7.59  -0.96   6.98
199203  -0.04  -0.37  -1.91  -7.12  -0.21
199204  -4.38  -1.61  -5.05 -11.48  -1.12
199205  -1.28   1.48  -1.34  -1.30   2.26
199206  -4.41  -3.73  -6.72  -6.10  -2.15
199207   2.17   2.52   1.52   3.63   3.76
199208  -2.01  -2.26  -4.31  -3.84  -2.29
199209   1.49   1.92   1.88  -1.53   1.46
199210   3.13   0.73   3.77   3.84   1.28
199211   8.58   4.82  10.47  12.28   5.62
199212   3.30   2.71   4.91   0.93   5.17
199301   6.24   6.08   7.14   3.24   9.19
199302  -2.59   2.55  -2.15 -12.75   0.68
199303   3.32   3.42   1.60   0.14   3.78
199304  -2.58  -0.27  -3.35  -4.01  -0.76
199305   4.66   3.67   6.83   6.35   1.79
199306   0.27   1.54   3.22  -0.01   1.37
199307   0.47   1.13   1.31  -2.50   3.06
199308   2.72   4.67   6.76   1.91   3.59
199309   2.55   0.81   3.83   4.46   3.37
199310   4.22   2.28   5.86   6.79   3.40
199311  -0.83  -3.13  -2.05  -4.37  -2.79
199312   0.81   1.71   1.08  -0.80   1.47
199401   2.46   5.45   5.75   6.39   5.28
199402  -0.28   0.38   0.23  -2.92  -1.51
199403  -3.84  -3.99  -4.86  -6.99  -3.58
199404  -1.73   0.37  -2.18  -4.51  -0.67
199405  -1.97  -0.01  -0.97  -0.17   1.29
199406  -3.70  -1.51  -5.07  -5.28  -0.91
199407   0.83   2.60   2.51  -0.52   0.98
199408   4.33   2.76   5.85   6.94   2.45
199409   0.19   0.60   3.02   1.11  -0.13
199410  -0.11   0.42   4.04  -1.57  -1.78
199411  -4.45  -5.01  -2.86  -2.53  -5.30
199412  -3.71  -0.24   0.89  -4.27  -0.54
199501   1.58   1.30   3.82   7.38   4.09
199502   2.31   2.99   4.55   2.66   3.17
199503   0.36   1.58   3.80   3.17   1.52
199504   1.11   2.42   4.04   2.17   2.26
199505  -0.26   2.45   2.46   3.86   2.13
199506   3.53   2.82  10.69   9.84   4.32
199507   4.68   4.23   9.64   9.84   5.03
199508   1.69   1.54   4.37   8.11   4.47
199509   1.79   1.45   4.16   5.74   2.68
199510  -6.30  -4.73  -5.63  -6.48  -1.90
199511   0.56   1.46   2.43   1.15   1.93
199512  -1.82   1.16  -0.95   7.21   1.31
199601   1.55   2.81   0.28   9.49   3.32
199602   3.58   2.43   6.97   5.29   2.32
199603   4.98   2.73   0.88   3.30   2.53
199604   5.39   6.02  12.11   7.47   2.73
199605   8.44   5.15  10.87   7.46   4.67
199606  -2.98  -1.67  -7.62  -6.49  -0.79
199607  -8.55  -6.69 -13.66 -14.55  -5.34
199608   4.41   3.85   4.88   5.37   4.49
199609   1.51   3.02   4.28   3.94   2.92
199610  -3.15   0.72  -5.58  -7.23  -0.43
199611   1.76   4.21   2.05   0.87   2.48
199612  -2.08   0.82  -2.63   1.00   0.11
199701   4.73   6.49   8.62   9.43   5.67
199702  -0.32  -2.74  -6.26  -1.37   1.67
199703  -4.09  -2.59  -9.16  -9.82  -3.33
199704  -2.77  -1.07  -3.40  -6.70  -0.46
199705   7.06   9.08  14.42  10.27   6.29
199706   4.17   4.23   3.18   2.72   5.56
199707   3.23   5.83   6.85   1.20   6.04
199708   2.37   3.86   6.96   2.80   1.58
199709   7.83   7.44   9.31  11.40   8.66
199710  -2.26  -2.03  -4.94  -2.21  -0.02
199711  -1.26  -2.08  -4.40  -4.89  -0.15
199712  -4.98  -2.76  -7.21  -6.84   2.17
199801   1.01  -0.48   3.47   2.27   1.05
199802   7.09   5.31   8.05   4.81   5.67
199803   5.31   3.88   4.92   3.73   5.59
199804   3.35   1.33   4.27  -0.42   3.14
199805  -2.69  -4.47  -7.87  -4.11  -3.57
199806  -1.97  -4.23  -2.31  -6.35  -1.57
199807  -5.34  -7.95  -6.67  -5.44  -4.05
199808 -19.69 -17.11 -23.81 -24.64 -18.70
199809   0.41   3.40   5.77   7.56   3.66
199810   3.89   3.74   6.52   4.99   1.11
199811  11.37   1.73  16.56   7.20   4.49
199812   4.45  -1.95   5.60   2.04   1.66
199901   5.16   2.50  15.69   8.89   4.58
199902  -4.10  -5.85  -7.01  -7.25  -2.51
199903  -3.22   0.64   0.32  -1.89  -1.98
199904   8.02  12.38  10.31   3.21   7.29
199905   3.49   2.92   6.52   5.88   1.50
199906   2.83   3.48   7.35   3.66   2.27
199907  -1.08   1.34   1.87   3.94   0.03
199908  -6.90  -2.50  -1.02  -1.63  -4.31
199909  -3.20  -3.02   1.84  -1.36  -2.92
199910  -2.52  -3.17   4.95  -2.70  -0.05
199911   4.38   1.52  27.41  13.20   2.86
199912   1.74   3.02  24.80  15.79   1.62
200001   1.45   3.80  11.42  24.01  -0.73
200002   3.10   3.82  33.14  42.94   1.16
200003   4.25   6.21  -3.39  -9.02   1.78
200004  -5.30  -1.82 -19.99 -13.71  -3.94
200005  -4.92  -0.33 -14.25  -7.33  -2.34
200006   2.16   2.57  16.56  19.08   2.48
200007  -1.58  -0.86  -8.39  -2.43   1.84
200008   2.99   6.42   8.88  12.78   4.15
200009  -4.19  -2.15 -11.42  -0.09  -0.97
200010  -5.26  -3.49 -12.99  -8.15  -3.68
200011  -9.46  -6.30 -26.72 -13.71  -5.70
200012  -2.69   6.28  -9.11  -3.64   2.77
200101  24.22  10.83  47.34  22.04  15.57
200102  -2.14  -1.49 -21.51  -9.19  -2.00
200103  -3.90  -3.14 -16.39  -9.36  -2.61
200104   5.54   5.96  12.98  12.55   4.16
200105   8.05   5.22   3.87  13.55   7.07
200106   2.31  -2.87  -0.12   7.26   2.93
200107  -0.45  -2.72  -9.86  -2.72   1.19
200108  -0.49  -3.22 -10.21  -2.82  -1.23
200109 -12.93 -12.60 -19.11 -11.82  -9.32
200110   4.32   4.59  19.13  11.88   1.71
200111   7.80   3.46  15.26   7.11   5.61
200112   5.98   5.02   8.65   6.37   5.56
200201   4.61   0.39   1.93  -3.24   2.91
200202  -0.71   0.55 -11.93  -7.92  -0.13
200203   8.27  10.20   9.83   6.44   6.22
200204   5.07   1.38  -6.55  -6.27   3.57
200205   1.13  -3.21  -6.94  -3.89   0.25
200206  -4.72  -5.18 -13.89 -10.08  -2.81
200207 -12.88 -12.42 -15.11 -11.06  -9.21
200208  -0.89   0.50   0.64  -0.71   0.96
200209  -7.88  -8.38 -13.99  -8.70  -5.41
200210   1.53   2.15  12.36   4.62   1.70
200211   9.35   7.94  26.89  11.33   6.78
200212  -4.50  -2.83 -11.01  -7.02  -1.28
200301  -2.43  -0.94   1.71   1.71   0.68
200302  -4.02  -2.37  -3.33  -2.64  -1.55
200303  -0.04  -0.38   1.00   4.80   1.85
200304   9.45   7.07  12.85  15.42   8.29
200305   8.68  12.09  22.90  23.64   8.61
200306   5.81   2.89   5.96   8.76   4.19
200307   6.98   3.52  11.83   6.70   6.14
200308   5.75   6.00   7.17   4.61   2.94
200309   0.61   0.17   3.57   7.25   1.73
200310   8.86   7.73  11.98   5.04   7.34
200311   3.18   3.65   5.00   2.69   3.88
200312   2.58   8.45   0.77   4.11   3.13
200401   5.06   4.94  11.97  11.90   4.14
200402   3.42   2.14  -2.54   0.45   2.17
200403   0.89   1.04  -1.96   0.39   1.10
200404  -1.26  -0.77  -7.01  -1.18  -3.29
200405  -0.67   0.45   1.74  -3.96   0.37
200406   3.29   6.20   1.00  -0.10   2.51
200407  -5.37  -3.24 -12.94 -10.01  -2.97
200408  -2.84  -1.34  -2.98   0.08   0.10
200409   2.97   5.65   4.25   4.23   3.61
200410   1.84   0.91   3.48  -1.17   2.38
200411   8.78  10.65   9.95   8.17   6.90
200412   5.67   3.90   8.76   7.68   4.64
200501  -2.06  -1.46  -7.53  -4.03  -2.16
200502   1.00   5.54  -0.18  -2.07   0.85
200503  -1.07  -0.86  -4.50  -7.33  -2.20
200504  -5.56  -6.54  -8.11  -3.41  -4.41
200505   5.65   4.43   6.38   4.93   3.87
200506   4.17   4.89   2.14   3.28   2.96
200507   6.07   8.22   6.84   8.75   4.81
200508  -3.27   0.85  -1.06  -0.97  -1.12
200509  -2.10   2.90   1.09   0.33   0.56
200510  -3.19  -5.79  -3.41  -4.63  -1.09
200511   3.79   3.28   4.80   2.26   3.45
200512   0.18   2.10   1.14   0.10   0.59
200601   6.45  11.67   8.71  11.37   4.75
200602   1.20  -1.89   0.90   2.18   0.57
200603   4.15   5.08   5.34   2.68   3.44
200604   1.21   3.88   0.23  -3.79   0.65
200605  -3.88  -4.89  -7.66  -7.49  -2.17
200606  -0.61   0.12  -2.82  -2.07   0.39
200607  -3.82  -2.18  -5.13  -4.73  -2.33
200608   1.15   0.56   4.23   3.69   1.26
200609   3.45  -1.97   1.34  -0.46   1.60
200610   5.54   6.14   4.39   6.50   3.82
200611   1.36   4.53   2.46   2.66   2.49
200612   1.98  -0.43   1.44   1.47   1.84
200701   3.27   1.59   2.77   4.57   1.22
200702   0.40   1.55   0.44   0.11  -0.86
200703   1.14   2.15   0.46   0.09  -0.95
200704   1.96   4.48   2.36   5.05   0.54
200705   2.20   4.13   2.75  -0.30   2.44
200706  -0.68   0.61   1.27  -3.74  -1.63
200707  -5.90  -3.86  -3.30  -5.03  -6.63
200708  -2.28  -1.72  -1.76   0.08  -0.17
200709  -0.46   3.13   2.74   3.06   0.43
200710  -0.34   2.78   2.85   2.60  -1.18
200711  -9.07  -7.63  -9.97  -8.22  -7.27
200712  -2.83   1.79  -0.33  -2.68  -2.90
200801  -4.54  -6.96  -9.92  -5.24  -1.04
200802  -3.95   1.04  -3.46  -1.73  -4.39
200803  -1.53  -1.79  -2.90  -5.61  -2.19
200804   2.14   6.07   2.91   2.16   0.04
200805   2.28   8.69   5.24   3.51  -0.25
200806 -11.92  -3.79  -8.79  -6.98 -12.87
200807   0.89  -4.06  -1.16   6.47   2.60
200808   3.96   1.12   2.09  -0.04   3.23
200809  -8.96 -16.58 -14.54 -13.08  -5.94
200810 -24.38 -25.07 -22.97 -18.86 -17.49
200811 -17.65 -14.46 -14.20 -13.84 -12.05
200812   5.15  -0.57   3.52   7.04   1.93
200901  -5.87  -5.67  -0.07   6.19  -8.90
200902  -9.55 -16.63  -8.69 -11.68 -11.71
200903  15.81   8.80  12.48  13.21  12.50
200904  33.29  23.88  20.87  13.90  17.69
200905   8.37  11.42   8.74  18.51   6.61
200906   3.45   0.24   7.03  10.74   0.25
200907  12.67  10.18   8.47   9.12   5.97
200908   7.58   6.13   7.73   5.81   5.80
200909   6.37  10.41  10.83   8.44   2.45
200910  -3.62  -5.24  -6.23 -10.56  -7.09
200911   1.93   3.62   2.98   3.23  -0.42
200912   6.52   8.18   8.78   8.03   3.61
201001  -0.78  -2.58  -3.14   0.08   2.05
201002   5.75   4.31   5.00   2.07   2.46
201003  10.00   7.00   8.43   8.18   7.14
201004   7.31   8.14   5.87   6.97   9.22
201005  -7.37  -9.32  -7.04  -9.04  -8.24
201006  -9.15  -6.77  -6.19  -7.68  -8.77
201007   6.37   7.94   6.64   2.88   4.36
201008  -7.85  -6.51  -6.13  -5.57  -7.46
201009  12.39  10.96  13.66  11.35   8.04
201010   3.89   6.16   6.01   2.65   2.63
201011   3.75   4.72   1.65   0.02   1.24
201012   5.76   8.96   8.07  10.81   9.04
201101  -0.58   3.17   3.22   1.33   1.77
201102   4.12   5.50   5.49   3.47   2.83
201103   1.20   3.25   0.81   2.74  -0.55
201104   2.31   0.45   1.42   5.12   0.33
201105  -1.08  -3.49  -1.81  -0.10  -2.67
201106  -1.55  -2.66  -2.88  -4.12  -2.17
201107  -1.89  -0.98  -4.81  -3.25  -1.89
201108  -8.89  -9.93 -10.03 -11.36  -8.24
201109  -9.30 -14.40 -11.08  -9.38  -9.88
201110  12.23  16.41  11.84   9.84  10.66
201111  -2.51   0.05  -3.52  -2.87  -0.98
201112   0.65  -1.13  -0.84  -0.83   1.11
201201   7.42   8.41  10.06  11.74   8.77
201202   5.22   3.65   3.95   4.05   3.66
201203   3.73  -0.22   2.61   4.42   4.88
201204  -0.53  -1.41  -2.97  -1.56  -0.65
201205  -5.47 -10.81  -8.30  -5.64  -5.26
201206   2.02   3.09   3.75   7.36   3.69
201207  -0.95  -0.84  -2.02   0.91  -1.40
201208   3.07   2.07   3.34   2.24   2.54
201209   3.25   3.52   2.84   6.39   3.96
201210  -1.13  -1.38  -4.61  -5.24   0.28
201211   1.98   0.39  -0.23   0.62  -0.31
201212   1.86   2.89   2.96  -0.68   3.48
201301   6.67   7.08   6.77   9.07   7.54
201302   0.97   0.36   0.98  -0.28   2.13
201303   5.48   3.21   4.20   5.17   4.37
201304   1.49  -1.14   0.10   1.08  -0.81
201305   5.43   4.02   5.63   4.45   4.54
201306   0.39  -1.76   1.08  -1.27   0.25
201307   6.06   6.90   8.04  10.71   6.87
201308  -3.06  -1.55  -1.40  -1.74  -2.41
201309   5.53   5.77   6.29   9.15   4.27
201310   3.11   4.60   2.34  -1.86   2.83
201311   3.33   2.13   4.44   8.34   4.17
201312   1.76   3.19   3.94   4.06   1.98
201401  -4.22  -1.57   1.40   9.18  -1.55
201402   4.82   5.33   4.45   5.96   3.64
201403   1.29   1.57  -1.34  -3.91   0.93
201404  -3.13  -0.43  -6.37  -7.80  -2.73
201405   0.12  -0.54   0.22   0.88   0.16
201406   2.28   4.97   5.33   7.34   3.56
201407  -4.50  -5.80  -4.99  -6.96  -3.41
201408   5.79   4.21   3.45   4.68   3.29
201409  -4.12  -8.08  -4.41  -4.92  -3.40
201410   3.74  -0.77   1.87   5.10   4.01
201411   2.11  -5.45   1.54   0.52   0.40
201412   1.52  -1.91   1.86   5.27   2.88
201501  -2.72  -5.65  -3.25   2.73  -4.95
201502   4.84   7.56   7.35   9.24   5.00
201503   1.33  -2.38  -1.19   1.11   1.13
201504  -1.59   4.39   1.29  -4.17  -0.13
201505   0.18  -2.66   2.13   5.39   0.47
201506  -0.18  -3.83  -1.25   2.56   1.29
201507  -1.82  -8.57  -3.69  -0.41  -1.26
201508  -4.56  -2.33  -5.64  -7.14  -4.04
201509  -5.34  -9.56  -3.10 -11.49  -2.62
201510   4.40   7.56   5.93   2.88   4.87
201511  -0.41  -1.22   2.36   7.65   2.26
201512  -3.55  -7.31  -3.63  -5.74  -4.04
201601  -6.55  -8.09  -8.51 -18.49  -7.63
201602   3.43  -0.11   0.90  -3.04   0.32
201603   6.96  13.25   6.60   7.57   7.33
201604   0.71   8.36   1.31   5.14   3.46
201605  -2.27  -1.88   3.28   1.32   1.03
201606   0.95   1.43   1.60  -4.43  -1.18
201607   6.37   4.44   6.76   6.15   5.13
201608   1.66   2.69   2.58   0.88   2.81
201609  -0.69   1.79   1.86   7.91   0.87
201610  -4.17  -4.58  -5.15 -13.66  -2.13
201611   8.12  11.82   5.01   5.28  13.00
201612   1.86   1.60   0.74  -2.62   5.43
201701  -2.41   2.08   3.52   4.84   0.83
201702  -0.14  -0.52   2.04   6.36   1.57
201703   0.75  -0.38   1.62   2.15  -0.56
201704   1.63  -0.87   2.30  -3.04   0.43
201705  -2.38  -2.56   1.47  -4.92  -2.68
201706   1.02   0.71   1.19  10.29   4.63
201707  -1.84   0.85   1.46  -2.72   0.28
201708  -3.52  -3.74  -0.81   1.35  -1.90
201709   6.41   8.76   5.68   8.33   6.85
201710  -1.96   0.64   1.75  -2.31   0.71
201711   6.46   3.40   1.92   2.50   3.26
201712   2.89   2.27   1.21   1.00  -0.17
201801   1.68   0.33   3.98   6.89   2.64
201802  -4.71  -6.60  -1.63  -3.55  -4.01
201803   0.47   1.65   0.16   0.23   1.29
201804   0.91   2.29  -0.01  -0.21   0.97
201805   3.87   5.11   5.53   7.52   3.44
201806   4.15   1.76   1.28  -2.47   0.49
201807   0.14   1.61  -0.12  -1.55   1.00
201808   4.32  -0.84   7.34   5.84   1.83
201809  -2.06  -0.35  -1.97  -1.19  -2.42
201810  -8.26 -11.71 -10.29 -14.41  -8.07
201811  -1.35  -2.17   0.49  -0.38   0.57
201812 -12.93 -14.04 -10.26 -18.38 -11.22
201901  12.22  14.35  15.43  17.84  13.23
201902   4.30   4.12   6.38   6.56   4.55
201903  -3.38  -1.86  -0.83   3.00  -3.21
201904   2.55   2.49   4.72  -2.69   4.29
201905 -10.57 -11.16  -7.94  -8.37  -6.04
201906   6.37   6.84   5.06   4.41   5.57
201907  -0.03  -2.85   0.82  -4.95   0.69
201908  -3.94  -8.59  -5.41  -5.01  -4.52
201909   5.52   5.64   0.20  -2.97   3.24
201910  -0.07  -2.42   1.29  -0.25   1.21
201911   3.44  -0.12   4.55   8.16   3.07
201912   2.35   7.27   3.23   9.66   3.26
202001  -4.21  -6.62   1.18   4.26  -2.83
202002  -9.40 -11.24  -7.16  -0.81  -8.80
202003 -24.04 -27.45 -18.81 -17.28 -25.11
202004  21.13  26.59  20.23  21.62  12.32
202005   8.71   3.86   9.85  13.64   4.89
202006   9.07   7.40   8.58   4.40   6.25


  Average Value Weighted Returns -- Annual
        Cnsmr  Manuf  HiTec  Hlth   Other
  1927  49.30  25.47  37.93  46.55  27.76
  1928  38.41  46.31  44.60  47.21  19.13
  1929 -35.13  -7.17   8.76 -25.20  -6.42
  1930 -21.68 -30.89 -24.87 -14.62 -32.13
