This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Cnsmr,Manuf,HiTec,Hlth ,Other
199210,    816.79,    984.96,    631.84,    689.98,    410.63
199211,    832.03,    981.23,    638.68,    712.62,    424.09
199212,    878.63,    993.55,    674.68,    746.74,    452.47
199301,    885.34,   1013.05,    697.20,    736.54,    472.45
199302,    894.30,   1025.34,    718.64,    689.49,    490.35
199303,    882.41,   1060.68,    739.04,    628.42,    495.19
199304,    899.15,   1086.01,    760.34,    636.67,    515.71
199305,    832.83,   1090.49,    736.33,    649.54,    500.66
199306,    867.67,   1110.95,    785.29,    672.38,    510.95
199307,    779.52,   1067.83,    745.83,    579.76,    523.30
199308,    777.38,   1078.03,    740.01,    548.71,    535.91
199309,    805.67,   1114.73,    786.26,    566.73,    553.10
199310,    798.53,   1104.60,    790.54,    573.29,    563.88
199311,    840.83,   1117.26,    807.16,    609.05,    551.69
199312,    846.15,   1092.79,    787.15,    616.08,    539.94
199401,    853.23,   1118.29,    797.47,    631.66,    555.84
199402,    865.09,   1158.87,    828.29,    635.35,    583.18
199403,    861.14,   1131.92,    814.93,    600.28,    561.29
199404,    820.07,   1086.20,    787.54,    561.75,    539.24
199405,    826.03,   1105.80,    789.38,    579.99,    548.59
199406,    813.08,   1106.21,    806.35,    611.30,    567.74
199407,    704.40,    979.92,    712.20,    547.05,    501.47
199408,    717.06,   1027.01,    741.20,    553.23,    517.12
199409,    752.92,   1053.43,    775.59,    612.41,    533.33
199410,    739.32,   1032.48,    770.97,    628.87,    512.12
199411,    750.76,   1050.98,    804.78,    636.86,    514.46
199412,    728.35,   1007.71,    783.25,    642.76,    489.63
199501,    730.23,   1028.77,    801.33,    649.28,    498.94
199502,    732.06,   1043.46,    814.87,    691.12,    524.52
199503,    757.66,   1086.45,    857.88,    708.43,    551.46
199504,    783.80,   1118.98,    882.38,    725.79,    565.43
199505,    790.52,   1154.09,    930.20,    755.91,    577.24
199506,    826.64,   1201.25,    960.17,    767.05,    606.26
199507,    814.88,   1151.65,    959.42,    745.38,    569.09
199508,    839.80,   1180.40,   1030.86,    792.40,    597.35
199509,    835.59,   1177.15,   1050.30,    803.40,    618.28
199510,    872.56,   1212.83,   1079.92,    868.90,    647.54
199511,    852.17,   1200.86,   1087.15,    874.97,    635.84
199512,    899.29,   1253.32,   1100.80,    920.94,    672.79
199601,    910.87,   1296.30,   1092.35,    977.49,    680.64
199602,    931.00,   1333.94,   1103.94,   1036.07,    706.68
199603,    961.55,   1336.81,   1137.99,   1029.05,    725.90
199604,    984.14,   1381.09,   1102.27,   1035.78,    729.95
199605,   1010.64,   1406.74,   1187.20,   1034.64,    732.20
199606,   1068.58,   1429.69,   1218.78,   1078.18,    746.79
199607,   1009.46,   1375.05,   1048.63,    962.54,    724.17
199608,    958.69,   1320.43,    969.54,    908.82,    694.89
199609,    988.45,   1356.38,    996.29,    950.30,    721.63
199610,   1027.49,   1426.65,   1070.90,   1020.49,    761.52
199611,   1028.36,   1472.36,   1063.70,   1014.79,    794.60
199612,   1073.98,   1543.57,   1175.10,   1091.84,    858.11
199701,   1061.52,   1549.90,   1157.66,   1066.45,    842.53
199702,   1100.46,   1608.26,   1247.97,   1172.69,    895.92
199703,   1140.59,   1599.04,   1198.70,   1189.68,    926.00
199704,   1101.73,   1573.59,   1118.84,   1105.12,    875.54
199705,   1143.55,   1624.79,   1194.11,   1176.30,    923.60
199706,   1221.86,   1737.25,   1306.09,   1261.41,    972.77
199707,   1176.90,   1744.62,   1230.85,   1265.14,    952.65
199708,   1253.34,   1860.72,   1369.49,   1297.00,   1042.52
199709,   1217.82,   1795.71,   1348.48,   1229.77,    995.67
199710,   1291.95,   1884.61,   1419.67,   1318.71,   1078.31
199711,   1262.55,   1814.61,   1354.55,   1311.03,   1051.55
199712,   1336.30,   1876.16,   1424.76,   1356.12,   1088.98
199801,   1378.10,   1898.81,   1413.39,   1412.20,   1147.14
199802,   1378.31,   1872.81,   1498.36,   1498.50,   1127.12
199803,   1509.43,   1996.45,   1629.72,   1598.19,   1233.61
199804,   1611.86,   2107.16,   1706.22,   1661.75,   1303.52
199805,   1600.64,   2140.40,   1765.42,   1707.10,   1336.74
199806,   1652.71,   2096.18,   1669.68,   1680.18,   1306.77
199807,   1616.77,   2050.75,   1712.12,   1662.74,   1301.91
199808,   1575.33,   1934.38,   1750.22,   1671.66,   1290.95
199809,   1365.32,   1729.95,   1470.12,   1478.22,   1021.10
199810,   1404.38,   1826.64,   1695.75,   1690.39,   1008.80
199811,   1540.13,   1952.01,   1817.72,   1776.61,   1088.43
199812,   1673.77,   2008.51,   2006.70,   1910.79,   1161.59
199901,   1774.84,   2011.23,   2327.67,   2018.16,   1202.94
199902,   1797.60,   1993.47,   2659.67,   2038.79,   1228.32
199903,   1770.75,   1958.44,   2425.36,   2080.46,   1241.38
199904,   1798.34,   2087.48,   2580.90,   2151.39,   1279.98
199905,   1866.31,   2316.26,   2719.16,   2041.32,   1376.11
199906,   1847.62,   2278.99,   2693.87,   2011.37,   1335.41
199907,   1849.56,   2362.38,   2940.36,   2113.70,   1489.62
199908,   1784.15,   2389.28,   2919.51,   2036.94,   1404.77
199909,   1713.08,   2413.74,   2997.41,   2148.31,   1339.31
199910,   1661.36,   2350.43,   3003.02,   2006.32,   1284.95
199911,   1746.63,   2440.41,   3186.62,   2279.53,   1442.22
199912,   1796.90,   2347.91,   3563.60,   2339.65,   1414.96
200001,   1858.34,   2497.43,   4187.45,   2225.03,   1440.76
200002,   1718.64,   2400.00,   4039.04,   2415.77,   1384.81
200003,   1636.02,   2291.26,   4607.10,   2351.33,   1308.76
200004,   1827.51,   2479.57,   4862.53,   2311.16,   1499.18
200005,   1806.02,   2517.53,   4379.89,   2455.21,   1455.56
200006,   1808.98,   2560.14,   3914.94,   2383.59,   1514.97
200007,   1657.44,   2078.61,   3941.77,   2602.70,   1759.18
200008,   1672.34,   2077.16,   3739.75,   2466.69,   1866.53
200009,   1660.00,   2265.41,   4148.62,   2578.95,   2045.69
200010,   1710.15,   2263.03,   3636.67,   2705.11,   2078.27
200011,   1774.72,   2299.18,   3438.40,   2838.47,   2067.80
200012,   1769.23,   2256.84,   2720.41,   2909.83,   1939.36
200101,   1883.64,   2436.84,   2554.50,   3032.10,   2032.26
200102,   1977.53,   2361.58,   2969.76,   2788.82,   2038.10
200103,   1935.15,   2339.25,   2331.95,   2792.63,   1955.56
200104,   1882.63,   2273.39,   2097.47,   2591.42,   1895.43
200105,   1998.41,   2498.58,   2430.96,   2722.96,   2024.88
200106,   2052.37,   2546.68,   2399.89,   2796.59,   2120.16
200107,   2029.70,   2270.26,   2533.73,   2845.85,   2142.91
200108,   2106.19,   2261.32,   2449.83,   2924.35,   2098.27
200109,   2038.83,   2212.63,   2177.96,   2842.12,   1995.46
200110,   1896.34,   1970.28,   1885.21,   2834.28,   1839.06
200111,   1951.37,   2051.23,   2061.27,   2883.07,   1849.92
200112,   2099.75,   2110.88,   2353.87,   3035.12,   2015.73
200201,   2188.48,   2194.09,   2385.11,   2953.77,   2102.58
200202,   2258.84,   2186.80,   2351.21,   2889.96,   2063.07
200203,   2310.87,   2266.76,   2122.06,   2876.89,   2068.50
200204,   2393.35,   2440.41,   2253.34,   2919.30,   2202.12
200205,   2412.59,   2397.09,   1994.14,   2700.37,   2130.79
200206,   2420.97,   2365.91,   1978.25,   2660.26,   2123.96
200207,   2292.90,   2365.74,   1696.03,   2326.84,   2100.75
200208,   2085.53,   2134.79,   1551.24,   2277.02,   1985.94
200209,   2132.82,   2118.97,   1561.35,   2296.36,   2018.56
200210,   1958.07,   1948.97,   1350.68,   2183.40,   1812.35
200211,   2059.03,   2021.31,   1620.90,   2313.30,   1935.45
200212,   2086.76,   2119.36,   1890.94,   2425.58,   2033.83
200301,   2009.38,   2102.83,   1686.48,   2338.74,   1948.10
200302,   1923.43,   2038.92,   1669.51,   2343.25,   1909.91
200303,   1890.89,   2018.69,   1694.18,   2341.59,   1867.00
200304,   1931.33,   2057.16,   1698.33,   2335.59,   1884.71
200305,   2096.97,   2151.18,   1883.89,   2438.78,   2124.58
200306,   2230.60,   2292.88,   2075.48,   2553.84,   2241.16
200307,   2221.73,   2330.37,   2162.59,   2678.40,   2215.07
200308,   2263.46,   2361.18,   2265.52,   2711.29,   2302.26
200309,   2379.85,   2465.64,   2392.56,   2641.98,   2321.27
200310,   2334.96,   2422.08,   2363.72,   2651.54,   2337.65
200311,   2521.60,   2560.31,   2572.35,   2666.85,   2506.92
200312,   2587.82,   2608.34,   2626.05,   2710.81,   2553.38
200401,   2629.81,   2834.89,   2730.27,   2870.64,   2684.57
200402,   2643.85,   2844.11,   2848.68,   2972.67,   2762.45
200403,   2778.27,   2928.22,   2812.73,   3000.45,   2820.89
200404,   2802.47,   2932.40,   2751.03,   2894.96,   2769.52
200405,   2801.77,   2941.72,   2653.20,   3009.39,   2684.86
200406,   2785.07,   2975.17,   2748.51,   3013.37,   2754.65
200407,   2765.84,   3088.40,   2828.36,   2849.72,   2612.74
200408,   2657.17,   3058.25,   2651.77,   2691.71,   2557.83
200409,   2649.97,   3089.27,   2573.37,   2730.89,   2617.11
200410,   2687.89,   3216.34,   2631.37,   2694.24,   2655.17
200411,   2771.57,   3229.47,   2773.24,   2632.08,   2691.21
200412,   2901.73,   3447.40,   2883.46,   2654.80,   2828.63
200501,   3016.71,   3512.34,   2982.93,   2815.58,   2987.18
200502,   2995.09,   3526.70,   2828.31,   2700.82,   2936.46
200503,   3021.38,   3849.96,   2796.07,   2765.22,   2947.58
200504,   3010.02,   3790.14,   2759.67,   2756.87,   2881.61
200505,   2903.27,   3650.00,   2671.56,   2876.85,   2850.76
200506,   3052.54,   3736.31,   2861.98,   2922.46,   2951.98
200507,   2982.17,   3674.27,   2789.71,   2721.28,   3014.04
200508,   3135.45,   3858.40,   2915.10,   2840.15,   3099.70
200509,   3044.83,   3919.91,   2909.71,   2843.84,   3056.01
200510,   3034.66,   4015.91,   2940.82,   2812.44,   3097.33
200511,   3040.74,   3773.36,   2894.36,   2743.46,   3141.85
200512,   3149.06,   3879.97,   3069.20,   2794.02,   3304.72
200601,   3142.97,   3925.00,   3040.13,   2875.63,   3305.60
200602,   3218.77,   4222.53,   3179.79,   2956.30,   3362.04
200603,   3276.54,   4104.89,   3183.67,   2987.99,   3406.83
200604,   3341.04,   4161.99,   3290.90,   2927.23,   3474.41
200605,   3341.23,   4328.77,   3268.18,   2886.59,   3561.81
200606,   3325.97,   4213.05,   3099.06,   2825.35,   3451.78
200607,   3152.97,   4147.45,   3062.89,   2591.63,   3261.06
200608,   3121.68,   4158.94,   3006.76,   2704.72,   3235.15
200609,   3218.09,   4165.06,   3194.56,   2763.32,   3293.16
200610,   3331.03,   4153.56,   3340.50,   2814.07,   3399.94
200611,   3459.13,   4358.14,   3504.89,   2854.42,   3503.74
200612,   3461.70,   4604.71,   3597.22,   2865.87,   3568.03
200701,   3523.01,   4604.26,   3560.42,   2894.60,   3708.63
200702,   3627.21,   4666.42,   3667.17,   3002.45,   3773.19
200703,   3568.11,   4658.34,   3595.63,   2921.34,   3686.20
200704,   3615.39,   4879.53,   3662.24,   2936.96,   3702.17
200705,   3744.61,   5107.82,   3847.76,   3140.94,   3841.55
200706,   3865.22,   5407.49,   4050.12,   3160.88,   3983.34
200707,   3665.91,   5129.08,   3958.61,   2858.04,   3540.65
200708,   3517.72,   5076.99,   3916.55,   2760.17,   3363.87
200709,   3582.57,   5110.54,   3996.54,   2810.51,   3395.00
200710,   3643.57,   5388.36,   4157.78,   2918.04,   3493.05
200711,   3743.76,   5543.32,   4347.88,   2976.17,   3496.34
200712,   3671.16,   5386.92,   4069.53,   2976.56,   3289.46
200801,   3595.93,   5574.51,   4138.85,   2867.33,   3161.46
200802,   3504.21,   5156.77,   3684.05,   2746.35,   3116.16
200803,   3408.56,   5308.72,   3569.96,   2729.43,   2870.10
200804,   3468.26,   5274.14,   3600.53,   2711.71,   2831.61
200805,   3581.62,   5690.35,   3860.50,   2748.21,   2949.76
200806,   3660.37,   5888.04,   4084.72,   2797.44,   2891.00
200807,   3276.83,   5348.77,   3500.59,   2557.25,   2359.75
200808,   3344.32,   4938.03,   3475.35,   2751.83,   2460.97
200809,   3483.48,   4963.95,   3614.05,   2811.82,   2470.69
200810,   3307.20,   4333.77,   3186.51,   2672.71,   2310.41
200811,   2768.11,   3578.97,   2635.18,   2374.70,   1853.59
200812,   2569.14,   3461.33,   2408.76,   2207.14,   1630.02
200901,   2635.87,   3431.76,   2480.35,   2385.66,   1637.04
200902,   2487.94,   3257.82,   2368.45,   2353.16,   1345.76
200903,   2358.28,   2862.60,   2248.23,   1945.20,   1162.00
200904,   2562.63,   3015.51,   2496.07,   2089.80,   1321.58
200905,   2796.13,   3324.13,   2799.85,   2100.19,   1546.48
200906,   2867.30,   3566.07,   2914.76,   2255.06,   1675.33
200907,   2695.79,   3383.15,   2950.41,   2291.55,   1668.86
200908,   2917.57,   3652.87,   3188.62,   2433.64,   1829.92
200909,   2998.73,   3703.66,   3252.02,   2500.82,   1990.49
200910,   3094.65,   3909.58,   3457.30,   2439.06,   2063.56
200911,   3111.90,   3906.23,   3396.05,   2270.85,   1968.55
200912,   3272.27,   4116.72,   3590.64,   2476.04,   2095.33
201001,   3357.39,   4192.12,   3825.46,   2559.74,   2132.20
201002,   3300.39,   4035.39,   3560.26,   2573.58,   2082.05
201003,   3439.42,   4167.06,   3722.59,   2605.69,   2159.62
201004,   3645.45,   4361.41,   4023.96,   2695.44,   2360.74
201005,   3716.18,   4519.33,   4129.46,   2639.10,   2424.14
201006,   3504.69,   4077.91,   3827.43,   2423.47,   2220.47
201007,   3177.62,   3732.60,   3487.25,   2400.60,   2265.33
201008,   3394.16,   4041.71,   3785.57,   2462.97,   2437.19
201009,   3284.60,   3908.96,   3591.09,   2418.66,   2256.71
201010,   3605.06,   4254.53,   4048.38,   2644.03,   2461.28
201011,   3739.33,   4452.45,   4317.38,   2717.09,   2540.83
201012,   3852.71,   4599.22,   4310.79,   2656.96,   2573.16
201101,   4017.36,   4944.89,   4597.42,   2814.94,   2837.99
201102,   3976.54,   5174.45,   4771.85,   2812.77,   2895.65
201103,   4121.11,   5440.81,   4946.74,   2908.59,   2983.21
201104,   4208.31,   5551.25,   4951.32,   2949.15,   2982.22
201105,   4414.51,   5700.49,   5132.60,   3147.80,   3028.38
201106,   4476.92,   5560.48,   5110.82,   3257.14,   2971.98
201107,   4330.39,   5438.95,   4778.75,   3032.24,   3268.96
201108,   4275.01,   5319.88,   4733.85,   2927.60,   3150.23
201109,   4145.19,   4960.22,   4425.13,   2840.47,   2917.89
201110,   3930.70,   4467.68,   4227.19,   2733.66,   2628.35
201111,   4330.47,   5097.86,   4722.36,   2889.18,   2997.48
201112,   4368.47,   5193.06,   4661.53,   2929.27,   2962.91
201201,   4416.80,   5211.54,   4681.27,   3021.33,   3008.23
