This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for 10 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
        NoDur  Durbl  Manuf  Enrgy  HiTec  Telcm  Shops  Hlth   Utils  Other
195509  -0.94   1.91  -0.27  -1.42  -2.92  -2.61   0.25  -1.15  -2.19  -1.59
195510  -0.52  -3.21  -1.64  -1.60  -3.14  -4.52  -1.54   0.94  -1.20  -2.44
195511   2.06   5.24   7.38   9.41   6.48   3.76   2.25   6.97   3.07   6.44
195512   1.56   0.70   3.05   4.40   3.64   1.25   2.21   7.30   0.26   1.27
195601   0.13  -3.76  -3.37   1.95  -3.32   0.88  -1.71  -4.49  -0.30  -2.84
195602   1.28   4.62   4.46   5.47   4.70  -0.61   0.91   4.05   1.88   3.68
195603   2.13   3.54   7.21   8.76   7.20   5.67   2.26   7.09   3.36   4.52
195604  -0.10  -1.55   1.15   1.23   0.73  -1.03  -0.42   1.28  -1.45   1.23
195605  -3.43  -5.66  -4.88  -2.95  -5.92  -3.82  -2.53  -3.51  -0.55  -4.66
195606   0.43   2.51   3.02   3.55   2.64   2.59   1.46   2.26   2.25   1.29
195607   1.41   3.08   5.88   5.37   3.80   3.68   1.71   4.34   4.83   2.75
195608  -0.51  -0.13  -1.75  -3.78  -1.95  -1.43  -1.49  -3.27  -1.69  -3.01
195609  -2.66  -2.96  -4.12  -5.06  -3.75  -5.05  -2.96  -3.02  -3.58  -3.23
195610   1.38   0.53   0.78   0.97   0.22  -4.07   1.17   0.66   1.04   0.06
195611   0.69  -0.83   0.59   9.16  -0.44  -1.10  -0.73  -0.92   0.20  -0.62
195612   0.52  -0.55   4.28   0.08   4.50   1.55  -0.58   6.22   1.63   2.43
195701   3.01   1.38  -1.84  -3.05  -0.05   3.23   1.85  -1.17   2.78   0.85
195702  -1.60  -2.59  -2.88  -3.44  -2.72  -1.67  -1.12   0.14   0.09  -3.31
195703   0.97   2.91   2.05   1.81   4.35   1.90   2.32   6.87   2.21   2.50
195704   2.07   2.86   1.98   5.44   4.85   4.12   1.74   4.60   2.26   2.87
195705   0.74   1.59   1.82   7.22   4.50   0.65   2.18   4.50   1.91   1.78
195706  -0.31  -0.44  -0.40  -4.09   1.71  -2.49   0.66   4.11  -4.76  -0.44
195707   0.18   0.64   0.37  -0.27   0.32  -1.16   1.30   2.11   0.55   1.17
195708  -3.22  -4.36  -6.19  -6.40  -7.43  -4.22  -2.36  -2.37  -2.33  -5.70
195709  -3.04  -5.33  -7.17  -7.14  -6.27  -3.51  -2.15  -1.54  -2.15  -6.60
195710  -5.13  -7.71  -6.99  -8.80  -8.59  -7.38  -5.53  -1.60  -1.06  -8.80
195711   2.27  -1.04   2.05   4.66   5.96  -0.11   1.49   7.41   4.27  -0.63
195712  -2.10  -7.83  -6.90  -9.77  -7.07  -3.71  -3.10  -0.60   2.96  -5.48
195801  11.54  11.93  11.56   6.96  10.11  15.43   8.45   2.36   6.73  13.15
195802   0.71  -3.42  -2.19  -5.17  -2.26  -2.92   1.08   4.28   1.34  -1.07
195803   3.97   2.51   3.35   8.10   5.08   3.97   3.60  10.34   2.07   2.08
195804   4.73   2.76   1.37   2.86   1.11   8.16   3.31   8.46   5.09   4.01
195805   3.51   4.47   4.52   4.49   5.85   3.63   3.36   2.43   1.90   3.61
195806   2.40   4.25   2.43   5.59   3.82   5.70   3.31   2.72   2.50   4.61
195807   3.28   7.03   8.29   4.65   4.21   2.27   3.14   4.17   1.08   5.55
195808   4.66   6.51   2.68   1.58   4.68   5.95   4.83   3.29  -0.91   2.31
195809   5.29   7.80   5.23   2.55   5.28   4.47   5.64  11.10   2.58   6.03
195810   2.42   4.93   3.01   0.43   7.04   0.45   2.33   1.31   4.17   3.85
195811   3.29   5.89   3.16   2.15  10.40   9.85   5.93   8.59   3.19   4.44
195812   3.92   4.18   4.24   2.13   5.35   3.12   2.58   4.95   5.24   2.81
195901   4.99   5.61   4.55   3.93   2.30   5.16   5.51  -0.09   2.58   4.05
195902   3.08   4.39   3.11  -4.42   8.66  10.07   4.24   4.86   0.98   1.47
195903   1.37   3.42   0.55   2.90   3.17   2.46   0.30   4.51   1.31   0.08
195904   1.47   6.44   2.90   0.97   9.98   5.33   1.21  11.06  -0.60   1.24
195905  -0.07   3.00   1.96  -1.06   0.99  -3.29   0.46  -2.46  -1.29   0.92
195906   1.04  -0.29   1.45  -2.12   1.07   1.43   0.72   6.27  -2.29  -0.26
195907   4.41   2.61   2.85   5.17   1.83   4.26   3.98   3.79   4.07   0.85
195908  -0.56  -0.18  -2.34  -3.38  -4.69   0.96   0.44   0.02   1.79  -2.05
195909  -2.06  -4.60  -5.07  -8.05  -5.90  -5.77  -3.70  -6.10  -4.32  -4.07
195910   1.32   5.17   1.57   2.28   7.19   5.74   1.25   5.48   1.30   1.22
195911  -0.17   1.92   2.54  -0.30   5.81   0.13   2.28   4.80   0.64  -0.48
195912   2.02   4.19   2.11   2.02   3.73   5.68   2.72  -0.91   1.40   1.98
196001  -2.42  -4.65  -4.79  -4.73  -8.19  -4.72  -3.27  -4.71  -1.63  -2.60
196002   1.48  -0.40   0.28  -3.05   5.89   2.64   1.12   1.20   2.03  -0.01
196003  -2.88  -5.94  -3.43  -1.32  -2.49  -1.29  -1.52   0.15   1.94  -2.70
196004  -0.68  -3.75  -3.54  -3.93  -2.40  -1.82   0.40   1.17   1.61  -2.42
196005   2.12  -0.23   2.15  -2.67  12.01   5.79   1.58  11.25   1.74   0.06
196006   4.52   0.21   0.76   2.64   1.67  -0.24   2.99   3.33   4.61   1.93
196007  -0.70  -2.37  -2.58   0.81  -6.28  -1.83  -1.60  -4.15   0.46  -1.68
196008   4.17   4.10   2.85   5.29   3.20  23.67   3.15   1.92   4.78   4.11
196009  -4.97  -5.34  -7.18  -1.52 -10.65  -6.61  -4.75  -8.55  -4.00  -5.73
196010  -0.51  -4.38  -3.22   3.31  -6.63  -5.06  -1.27  -4.32  -0.97  -2.12
196011   5.83   0.60   4.02   5.97   6.68   3.73   5.92   4.21   3.62   5.35
196012   3.61   1.65   4.26   5.56   3.33   5.74   2.27   6.04   5.54   2.64
196101   7.88   9.37   8.85  10.88   5.06   2.54   7.21   8.13   5.71   9.51
196102   6.40   5.96   6.65   3.06   7.70   7.31   7.18   6.55   4.24   5.56
196103   4.98   6.13   4.66   2.56   6.77   2.95   8.77   6.50   2.19   4.61
196104  -0.41   0.27  -0.09   2.42   1.97   4.33   2.58  -2.72   2.35   1.34
196105   4.90   6.75   5.22   3.52   3.66   0.17   1.20   1.57   2.45   4.99
196106  -2.95  -5.37  -4.99  -2.76  -5.47  -7.45  -2.34  -3.27  -2.60  -4.47
196107   0.82   2.54   1.62  -0.67   0.35   4.84   0.37   1.80   2.19   0.33
196108   3.17   0.98   1.10   0.35  -0.70   1.93   3.49   4.24   4.04   3.33
196109  -1.57  -1.92  -4.20  -4.53  -6.19  -4.09  -1.34  -2.54   1.51  -3.24
196110   3.30   0.41   0.13   6.93  -0.76   3.93   4.86   3.77   5.24   2.18
196111   6.34   5.97   3.27   6.09   6.88  -0.31   6.71   3.06   3.74   4.70
196112  -1.21   1.18   0.89   2.05  -0.46   2.57  -0.87  -2.61  -3.28  -1.57
196201  -2.26   3.19   0.04   0.38  -2.80  -1.13  -2.89  -3.49  -2.59   1.00
196202   1.29   2.47   1.50   5.02  -0.09   3.35  -0.06   2.10   2.08   1.64
196203  -0.71   1.03  -0.85  -2.26  -1.32  -3.25  -0.82   0.33   2.44  -1.66
196204  -7.21  -7.12  -7.48  -4.26  -9.63  -6.74  -6.84  -9.69  -2.10  -6.73
196205  -9.59  -9.23  -9.23  -8.15 -13.32  -9.41  -9.27 -12.47 -10.31  -9.51
196206  -7.73  -8.36  -9.02  -5.47 -11.39  -8.80  -9.03 -11.78  -5.02  -8.74
196207   6.04   8.03   5.61   5.20   9.84   6.76   5.55   5.77   6.82   7.20
196208   2.59   5.33   2.26   2.72   4.41   5.92   1.51  -3.78   3.14   4.13
196209  -6.20  -6.81  -6.18  -4.27  -9.71  -8.27  -6.53  -5.56  -2.17  -6.29
196210  -2.74  -2.87  -1.47  -2.29  -4.52  -0.56  -3.82   0.73  -1.55  -2.09
196211  11.37  13.34  14.74  12.94  17.26  13.92  11.25  19.63   7.41  17.33
196212   0.53  -0.18  -2.33   1.15  -2.93  -0.78  -2.48  -0.25   3.37  -0.66
196301   8.10   9.73   8.53   6.21   7.21  11.92   7.49   7.00   5.57   8.24
196302  -1.66  -1.22  -1.10  -1.82  -4.25  -2.09  -2.02  -2.11  -0.62  -0.43
196303   1.55   3.05   2.51   5.38  -0.89   4.24   0.74   1.27   1.66   2.80
196304   3.03   4.46   3.63   5.06   3.62   5.63   4.43   7.47   2.39   4.46
196305   3.07   4.73   3.76   2.29   4.12   0.88   0.19  -0.16   1.56   5.32
196306  -1.35  -0.77  -1.93  -0.18  -1.67  -2.87  -2.35  -1.79  -0.99  -1.59
196307  -0.78  -0.08  -1.37   3.39  -2.47  -1.80  -0.03   0.60   0.72  -1.08
196308   3.56   4.18   4.13   7.32   2.91   7.57   3.52   7.28   3.93   4.36
196309  -0.75  -2.69  -1.22   0.46   0.37  -2.94  -1.07  -1.33  -1.87  -1.50
196310   2.39   2.54   0.88  -0.86   4.43   4.89   0.69   3.80  -0.78   0.94
196311  -2.01  -2.11  -0.98   0.87  -3.00   0.14  -3.22  -1.55  -0.97  -1.97
196312  -0.31  -2.19  -0.44   1.57  -3.52  -1.33  -2.06  -0.45   1.78   0.67
196401   3.27   4.35   3.95   4.59   2.30   2.46   2.69   3.66   1.36   2.91
196402   1.90   2.07   2.77   1.19   0.92   3.11   2.25   0.97   1.01   5.14
196403   1.21   1.17   4.83   0.59   2.04   3.78   2.63  -1.40  -0.39   3.45
196404   0.76   1.88  -0.89   4.37  -1.96   0.35   1.01  -1.47   0.75  -0.21
196405   0.51  -0.95   1.02   2.60  -1.81   4.52   0.38   0.00   1.56   0.98
196406   2.07   0.38   1.02   1.46   0.49   1.01   2.67  -0.27   1.40  -0.42
196407   2.56   3.35   3.18   4.16   1.62   1.17   3.01   4.83   4.36   2.41
196408  -0.20  -1.47  -0.43   0.63  -1.83  -0.89   0.06  -2.43   0.49  -1.34
196409   2.93   4.14   3.69   1.66   4.61   3.06   4.13   5.24   1.81   5.44
196410   1.68   2.39   1.85   1.95   0.83   3.15   2.56   2.29   0.81   2.58
196411   0.13  -0.56  -0.46  -0.37  -1.90   1.01   2.22   2.05   1.80  -0.74
196412  -0.99  -1.91  -1.79  -1.29  -0.72   0.16  -2.13   3.48   0.43  -1.64
196501   7.82   7.24   7.48   6.99  10.62   3.81   8.62   7.71   3.81   6.08
196502   4.22   2.76   3.77   1.08   2.98   6.33   3.12   2.05   1.33   3.90
196503   0.67   3.77   1.63   1.51   1.94   0.90   1.96   0.68  -0.71   1.03
196504   3.49   5.92   4.73   6.00   6.07   2.88   4.20   2.98   0.44   2.77
196505   0.02   1.99  -0.74  -2.29  -0.04   1.66   0.27  -1.48  -1.24  -1.64
196506  -7.50  -8.68  -8.70  -7.63 -10.71  -8.50  -9.37  -6.35  -4.05  -8.03
196507   2.18   2.72   3.46   2.26   5.21   2.76   1.44   4.36   1.24   3.06
196508   3.62   4.12   4.06   1.58   9.11   6.13   3.53   6.66   1.76   4.35
196509   0.05   6.77   3.40   1.91   5.80   3.62   2.32   3.21   0.79   1.87
196510   4.06  10.31   6.60   6.98   9.49   2.11   4.19   4.25   1.08   5.83
196511   1.92   7.26   5.07   3.57  14.42   5.08   2.82   4.46  -0.73   5.11
196512   3.88   2.56   4.90   4.06   2.65   7.75   3.85   4.91  -0.23   6.42
196601   6.28   9.85   7.03   8.83   7.04  -0.04   4.81   4.41  -2.17   7.58
196602   2.02   6.80   3.26   3.39   7.38   0.03   2.08  -0.27  -3.53   3.37
196603  -2.33   0.30  -1.04   0.20  -1.50  -3.34  -1.32  -1.56  -0.68   0.50
196604   1.61   5.84   5.49   4.30  11.60   3.05   4.17   4.70   0.21   4.30
196605  -7.80 -11.52  -9.23  -6.59 -14.21  -5.98  -7.48  -7.02  -2.69  -9.26
196606  -0.93  -1.18  -0.61  -0.72   2.46  -0.45  -0.63   1.95  -1.95  -0.90
196607  -1.61  -1.98  -1.62  -0.82  -2.22  -1.87  -1.97  -1.44  -0.19  -1.77
196608 -10.64 -10.37  -9.85 -10.00  -8.68  -9.91  -9.30  -9.49  -7.76 -11.85
196609  -1.80  -3.50  -2.40   0.59  -3.99  -1.92  -1.42  -1.84   3.49  -2.27
196610  -1.18  -4.23  -0.72   0.80  -9.07   5.34  -3.17   2.16   8.67  -2.52
196611   1.12   1.18   3.39   5.74  12.83   8.07   1.75   7.52  -1.86   7.27
196612  -1.08   0.50   2.78   1.64   4.39   7.12   0.73   1.94   1.79   0.67
196701  16.74  22.03  18.50  11.25  24.20  13.85  15.36  10.14   4.72  20.06
196702   4.98   5.35   4.17   3.08   5.24   5.88   6.38   2.86  -1.16   4.60
196703   4.86   3.57   7.13   6.68   7.67   7.94   3.96   8.58   1.41   6.64
196704   4.09   5.29   4.32   2.66   6.69   3.83   6.08   5.28   1.82   2.43
196705  -0.56  -2.02  -0.62   0.93  -2.29  -4.90   0.30  -4.43  -3.46   0.56
196706   6.74   9.65   9.20   8.91  14.74   5.90   9.21   6.25  -1.15   7.83
196707   8.85  10.66   7.98  11.38   5.38   2.13   8.37   5.17   2.69  11.48
196708   2.14   2.04   0.09   0.34  -2.70  -0.65   2.05   2.24  -0.05   1.40
196709   7.34   8.27   5.04   8.99   9.92   3.07   9.64   6.41   0.03   4.97
196710  -1.07  -2.17  -3.57   0.52  -1.13  -8.53   0.47  -5.90  -4.55  -1.34
196711  -0.02  -1.85  -0.36   1.68   0.02  -0.48   0.59   1.50   1.92   0.16
196712   6.92   9.43   9.00   7.84  10.80   2.22   8.28   1.75   2.70   9.19
196801   3.45   1.61   0.65   2.33  -3.99   0.38   6.29  -5.26   2.29   6.09
196802  -4.48  -7.10  -6.42  -6.59  -9.30  -4.62  -3.84  -5.40  -0.96  -4.58
196803   0.11  -0.88  -1.90   1.84  -1.14  -0.96   0.63  -0.16  -3.35  -1.32
196804  16.14  16.69  14.26  12.44  17.47  12.01  15.65  11.00   2.96  14.48
196805  10.66   9.69   8.44   8.57   9.27   8.31  13.56   5.75   0.74  11.22
196806   2.54  -0.50   0.85   2.18  -2.51   3.48   1.40   1.01   8.56   2.42
196807  -2.20  -3.69  -3.55   0.43  -6.92  -5.86  -3.22  -3.75   0.48  -0.92
196808   4.03   3.63   3.90   3.19   1.92   5.89   5.27   2.11  -0.76   4.31
196809   6.85   9.98   6.18   7.27   6.25   8.21   8.12   1.59   0.46   9.67
196810   1.19   1.21   0.48  -0.10  -2.95   1.47   3.96  -0.47   1.40   0.77
196811   5.78   7.00   6.86   8.08   8.03   6.72   7.04   8.47   8.52   8.07
196812   0.45   0.23   0.77   4.88  -0.12  -4.43   0.67  -0.64  -3.02   0.64
196901  -0.62  -1.14  -0.62   0.83  -2.36  -2.44  -1.22  -0.49   2.28   0.91
196902  -8.88  -8.23  -8.67 -10.57 -10.46  -8.53  -8.37  -6.11  -4.37  -8.90
196903   0.29   3.67   2.39   6.69   0.91   0.59   2.42   3.64  -1.62   2.02
196904  -0.60   1.15  -1.06   0.29   1.00   3.34   1.09   3.92   0.97   2.09
196905   0.20  -0.10  -0.37   8.70  -0.85   3.31   1.41   2.46  -0.20  -0.52
196906 -10.86 -11.43 -11.50 -11.21 -12.85  -8.83 -11.83  -8.09  -5.82 -12.91
196907  -9.69  -9.67  -9.33 -10.24 -12.01 -10.85 -10.99  -4.04  -3.10 -10.42
196908   3.84   4.89   4.44   6.62   6.60   3.89   7.25  10.44  -1.06   7.14
196909  -2.78  -3.20  -2.35  -8.80  -2.35  -1.95  -1.22   1.84  -3.72  -1.36
196910   8.79  10.61   8.72   3.33  16.93  13.61  10.15  11.13   7.48   7.81
196911  -5.60  -7.24  -5.70  -5.23  -5.25  -1.48  -5.09  -1.41  -4.30  -6.95
196912  -6.82 -10.00  -6.02  -7.64  -7.95  -1.96  -7.16   0.61  -1.41  -8.94
197001  -2.68  -4.52  -3.15  -3.53  -5.55  -7.74  -4.46  -4.11  -2.95  -5.08
197002   3.55  -0.61   3.76   5.23   3.32   7.22   2.58   4.13   6.83   6.89
197003  -1.50  -0.96  -1.64  -4.67  -6.60  -3.94  -3.44  -4.91   3.22  -2.59
197004 -13.52 -18.55 -15.33 -18.39 -21.51 -14.99 -16.96 -17.07  -6.51 -18.14
197005  -9.07  -9.36  -9.32  -3.16 -10.57  -8.32 -10.88 -10.36  -5.46  -9.37
197006  -6.71  -9.23  -7.92  -5.97 -11.30  -4.27  -6.64  -5.75  -3.98  -8.22
197007   5.76   8.37   4.80  16.29  -0.32   8.70   6.70   4.16   7.18   6.04
197008   5.03   8.67   5.96   8.64   8.13   4.50   4.88   4.87   3.98   7.25
197009  13.24  13.70  12.04  11.48  21.70  10.54  13.71  12.19   0.77  13.46
197010  -3.61  -7.41  -6.81  -0.93 -13.46  -3.66  -5.09  -4.42  -0.58  -6.61
197011   0.19  -0.16  -0.57   2.27  -3.60   2.23   0.01  -0.25   8.79   0.22
197012  12.11   9.00   8.76   2.21   4.74   6.67  10.99   9.09   6.75   6.88
197101  13.85  13.99  13.54   8.72  18.91  10.31  15.04   8.44   4.81  16.15
197102   9.47   5.52   4.21   3.60   5.03   1.98   5.81   6.85  -1.98   3.96
197103   4.09   5.15   4.62   2.65   9.64   7.78   9.05   4.64   1.74   6.09
197104   0.79   5.09   3.48   3.08   3.35   3.06   1.77   4.08  -2.47   3.72
197105  -4.79  -5.48  -5.14  -5.74  -6.14  -3.55  -4.76  -0.49  -3.48  -5.79
197106  -3.14  -0.06  -2.65  -0.43  -3.54  -0.64  -1.24  -0.50   2.44  -1.66
197107  -5.56  -7.53  -5.55  -2.80  -9.61  -4.11  -5.50  -6.10  -0.93  -5.81
197108   3.32   8.18   5.37   0.63   5.48   1.93   2.58   4.70  -1.17   5.14
197109   0.91   0.91  -1.48  -1.61  -3.33   0.84   0.34   1.45  -1.52  -0.05
197110  -5.72  -5.91  -6.53  -8.38  -8.00  -5.45  -5.39  -4.85   1.80  -6.30
197111  -3.92  -2.89  -3.76  -1.90  -2.90   0.29  -3.59  -2.89  -1.06  -4.00
197112  12.12  12.95  11.50  11.63  15.79  13.86  13.07  12.11   7.22  11.27
197201   9.35  14.43  10.85   7.99  19.26   6.94   8.97   6.67   1.01  11.60
197202   3.65   4.93   4.68   6.22   5.72   7.65   6.10   7.85  -2.23   2.58
197203  -1.03   0.47   0.34  -3.54   0.12   0.36   0.04   0.44  -0.03   0.30
197204  -0.71   3.73   1.44  -1.41   0.50  -1.64  -1.27  -0.61  -2.31  -0.16
197205  -2.41  -1.55  -1.93  -0.89  -1.83   1.55  -3.02   0.27  -0.52  -2.43
197206  -3.15  -2.82  -2.71  -2.79  -3.24  -4.00  -6.58  -1.18  -1.36  -3.90
197207  -3.46  -3.64  -1.86  -2.19  -2.95   0.05  -6.53  -1.96   0.36  -4.16
197208  -0.97  -0.36   1.57   9.33   0.31   3.52  -0.84   3.80   4.60   0.80
197209  -3.64  -4.21  -2.82  -2.96  -4.08  -2.60  -3.90  -3.67   0.20  -3.38
197210  -0.66  -1.79  -2.36   0.89  -2.34   0.53  -2.96  -4.44   5.82  -2.10
197211   5.89   4.01   5.29   7.60   2.58   5.35   7.23  -0.40   6.68   4.38
197212  -3.01  -1.54  -1.73   0.79  -2.38  -4.37  -2.96  -0.09  -0.87  -2.98
197301  -4.64  -7.94  -3.07   5.07  -3.37  -7.27  -6.03  -8.10  -2.95  -4.65
197302  -7.19  -9.09  -6.65  -9.99  -9.18  -9.38  -9.58  -7.34  -1.85  -7.13
197303  -3.47  -3.36  -1.65  -1.30  -3.67  -2.37  -5.78  -3.02  -1.40  -2.10
197304  -8.30  -8.62  -5.90  -4.57  -8.69  -6.86  -9.29 -10.00  -0.66  -8.55
197305  -8.60 -10.27  -7.69  -9.09 -10.37  -5.62  -9.93  -8.81  -0.69  -8.85
197306  -5.14  -4.37  -2.77  -1.57  -2.92  -1.53  -4.81  -4.27  -1.79  -2.85
197307  10.76  14.30  11.65   9.04  17.12   7.01  12.05  14.76  -1.24   9.83
197308  -5.23  -7.23  -3.45  -3.39  -6.04  -6.24  -4.82  -6.12  -1.99  -4.34
197309   6.22   7.34   8.02  16.69  12.03   3.68   6.13   8.52   6.25   5.94
197310  -1.57  -3.83   0.60  14.21   1.78  -5.02  -1.41   0.75  -2.30  -1.33
197311 -18.21 -23.67 -18.61  -6.31 -21.95 -18.21 -20.68 -15.78  -9.64 -16.32
197312  -5.88  -6.18  -3.96   5.52  -4.82  -3.81  -5.94  -5.26   2.11  -4.10
197401  15.13  15.90  14.97   4.12  14.89  14.19  14.06   9.53   5.85  12.67
197402   1.91   1.54   1.26  -2.07  -1.10  -1.91   0.74  -0.81   1.07   0.79
197403   0.83   2.70   2.29  -1.73   0.65  -1.38   2.75  -0.62  -2.61   0.41
197404  -4.79  -5.52  -3.35  -7.03  -5.70  -8.62  -4.95  -5.51  -9.23  -5.84
197405  -6.12  -6.49  -5.68 -11.30  -7.08  -6.25  -6.21  -5.97  -6.34  -7.85
197406  -2.06  -3.96  -1.17  -0.60  -4.45  -3.16  -3.49  -3.09  -4.21  -3.81
197407  -5.15  -7.17  -4.03  -4.41  -7.96  -6.20  -5.14  -7.36  -0.12  -5.80
197408  -7.91  -6.32  -6.97  -8.39  -8.74  -6.82  -8.36  -7.90  -6.82  -8.98
197409  -7.65  -9.16  -8.38  -5.25 -11.37  -8.06  -9.04 -11.78  -2.29  -7.05
197410   6.14   7.45   9.50  24.96   6.33   8.16   7.55  19.96   9.86   8.42
197411  -6.01  -7.26  -4.83   0.20  -6.38  -0.05  -5.80  -1.61  -0.47  -5.12
197412  -7.51  -9.50  -7.40  -3.73 -10.78  -3.64  -9.08  -8.27  -2.60  -7.71
197501  28.75  34.98  27.44  16.67  34.75  34.01  32.12  27.65  22.76  29.01
197502   4.69   3.39   5.48   5.34   8.21   9.37   5.66  11.84   0.96   5.85
197503  10.43  10.87   7.93  -0.30  12.00   7.54  13.24   5.19  -0.60   7.21
197504   3.77   3.33   5.22   6.69   6.69   6.88   3.03   3.80   0.06   1.65
197505   6.80   7.61   6.30  13.53  10.97   9.67   6.73   8.65   7.04   7.02
197506   8.32   8.59   7.78   8.76   8.80   7.26   7.74   5.43   9.53   5.99
197507   0.77   1.48  -1.02  -2.81  -2.05  -5.74   0.58  -2.52  -3.15  -0.67
197508  -4.40  -6.02  -4.41  -3.17  -6.47  -2.97  -3.78  -7.68  -1.66  -4.94
197509  -1.66  -4.15  -3.54  -4.06  -4.39  -4.41  -3.05  -5.04  -0.93  -4.40
197510   4.26   4.52   0.79  -0.61   0.13   3.59   3.49   1.88   5.05   0.61
197511   4.06   3.41   1.91  -1.58   1.39   3.53   4.06   2.66   3.21   0.79
197512  -0.71  -0.89  -0.87  -1.77  -2.54   0.47  -0.53  -0.75   0.67   0.50
197601  19.93  26.04  20.71  14.96  25.01  20.72  18.72  17.01   9.74  16.67
197602  13.70  15.26  11.82   3.40  14.71   8.02  14.05   7.48  -0.85  10.81
197603   0.48   2.53   1.89   2.05   3.61  -2.69   2.69   1.90   0.10   2.75
197604  -0.85  -1.17  -0.69   2.38  -1.28   0.14  -1.65  -3.51   1.53  -0.17
197605  -4.16  -4.27  -0.75   7.19  -3.17  -3.55  -3.81  -1.81  -1.14  -1.83
197606   1.20   2.63   3.98   3.49   5.86   5.40   0.59   2.57   3.10   2.71
197607  -0.12  -0.12   0.46   0.62  -1.52   0.10  -1.38   0.80   2.95   0.77
197608  -2.77  -2.62  -1.49  -3.02  -3.33   3.82  -1.58  -1.52   2.88  -1.24
197609  -0.26   1.50   1.68   6.84   1.15   2.62   0.66   2.06   4.02   1.44
197610  -2.37  -2.93  -2.51  -0.29  -4.15  -0.49  -3.09  -1.10  -0.20  -1.45
197611   2.21   3.74   1.97   3.77   2.86   4.73   2.86   1.06   2.98   2.63
197612   8.81  10.51   9.28  11.35  12.96   7.34   9.75   9.24   7.04  10.34
197701   2.97   0.88   3.51  11.82   5.39   4.79   1.83   3.71   2.46   3.61
197702  -0.03  -0.36   0.93  -1.67   0.60   1.60  -0.45  -0.50  -2.73   0.89
197703   0.33  -1.12   1.21  -0.45   1.84   2.25   0.06   0.65   0.32   1.68
197704   1.49   0.46   2.36   3.42   1.53  -0.06   0.25  -1.12   1.67   2.35
197705  -0.49  -0.50  -0.63   1.82   0.52  -1.23   0.67   0.04   1.39   0.90
197706   4.63   3.29   5.05   8.69   6.05   7.07   4.77   7.14   5.53   5.42
197707   1.19   0.56  -0.44  -0.80   0.83   3.74   1.33   0.86   1.78   2.29
197708  -0.59  -0.96  -0.73  -3.00   0.48   0.05   0.52  -0.43  -1.81   0.07
197709   1.10   1.28  -0.17   2.48   0.80   1.39   2.79   4.78   1.51   1.70
197710  -1.36  -3.14  -2.78  -5.10  -2.57  -0.17  -1.82  -0.35  -2.26  -2.16
197711   7.11   7.65   7.23   8.61   9.25   8.01   6.06   8.17   3.53   7.07
197712   1.31   0.79   1.63   3.74   3.08   6.14   1.96   3.92   0.11   2.38
197801  -0.18  -3.48  -1.72  -3.66  -2.21  -1.67  -1.26  -1.42  -3.21  -0.30
197802   2.17   2.46   2.61   1.25   2.51   2.31   4.43   1.86   0.42   2.55
197803   6.65   6.72   6.68   2.60   9.66   8.36   7.33   8.91   1.64   6.85
197804   7.01   8.48   9.17   5.74  11.84   9.00   8.09  10.94   0.31   7.80
197805   6.95   8.64   7.54   3.58  12.30   5.59   7.27   8.29   0.17   6.18
197806   0.94   0.13   0.44  -0.29   0.62  -0.49   0.07   0.73   1.02   1.87
197807   2.83   3.57   6.22   4.13   7.61   4.68   3.32   8.94   3.01   5.60
197808   7.66  13.07   8.67   3.58  17.75   8.30  10.73   9.74   1.59   9.01
197809   2.64   0.16  -0.78   2.52   0.91  -0.71  -0.10  -0.25   0.15   0.64
197810 -18.21 -20.45 -18.61 -20.65 -24.93 -13.63 -19.21 -22.79  -7.34 -16.36
197811   5.82   3.65   4.53   8.87   8.11   6.96   2.69   7.87   2.30   2.68
197812  -0.20  -0.83   1.37   2.03   3.99   4.24   0.36   3.32  -0.68   1.71
197901   8.74  11.10  10.86   7.43  12.03   9.16   9.28   8.97   6.12   8.35
197902  -2.11  -2.95  -2.50   2.63  -3.61  -1.10  -3.08  -4.45  -0.81  -1.14
197903   5.84   6.14   9.01  18.13  11.38   8.92   7.47   7.30   2.59   7.53
197904   2.51   1.86   2.93   4.77   2.82   4.67   2.20   1.10  -0.81   3.18
197905  -0.26  -1.17  -1.25   0.17  -1.45  -1.19  -2.43  -1.31   0.61   0.38
197906   1.90   3.55   5.06  19.95   5.03   6.65   2.88   4.46   5.54   5.98
197907   0.25   1.92   2.93   0.70   1.82   1.46   2.16   2.89   3.83   2.68
197908   7.28   5.21   8.27  12.13   9.77   6.54   7.79   7.62   2.50   6.76
197909  -1.54  -1.66  -1.01   6.61  -0.55   1.59   0.09   1.32  -1.52  -0.27
197910  -9.64 -10.10 -10.37  -7.04  -9.26  -8.34  -9.40  -9.27  -6.66 -10.17
197911   4.69   1.20   5.58  17.39  11.10   9.24   4.00   9.77   6.87   5.98
197912   4.23   2.79   7.62  15.81   9.94   8.39   5.39   7.15  -0.75   6.23
