This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for 12 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
        NoDur  Durbl  Manuf  Enrgy  Chems  BusEq  Telcm  Utils  Shops  Hlth   Money  Other
197107  -5.56  -7.53  -5.51  -2.80  -5.84  -9.79  -4.11  -0.93  -5.50  -6.10  -4.09  -6.92
197108   3.32   8.18   5.29   0.63   5.55   5.66   1.93  -1.17   2.58   4.70   5.51   4.91
197109   0.91   0.91  -1.66  -1.61  -0.90  -3.26   0.84  -1.52   0.34   1.45   0.07  -0.10
197110  -5.72  -5.91  -6.58  -8.38  -6.22  -8.04  -5.45   1.80  -5.39  -4.85  -2.96  -8.38
197111  -3.92  -2.89  -3.98  -1.90  -2.73  -2.65   0.29  -1.06  -3.59  -2.89  -3.59  -4.26
197112  12.12  12.95  11.80  11.63  10.55  15.78  13.86   7.22  13.07  12.11   7.85  13.32
197201   9.35  14.43  11.45   7.99   8.67  19.07   6.94   1.01   8.97   6.67   6.91  14.56
197202   3.65   4.93   4.82   6.22   4.59   5.52   7.65  -2.23   6.10   7.85   1.76   3.03
197203  -1.03   0.47   0.34  -3.54   1.10  -0.25   0.36  -0.03   0.04   0.44   2.48  -1.06
197204  -0.71   3.73   1.52  -1.41   0.53   0.70  -1.64  -2.31  -1.27  -0.61   0.86  -0.82
197205  -2.41  -1.55  -2.10  -0.89  -1.13  -1.68   1.55  -0.52  -3.02   0.27  -3.42  -1.85
197206  -3.15  -2.82  -2.95  -2.79  -1.58  -3.12  -4.00  -1.36  -6.58  -1.18  -3.69  -4.06
197207  -3.46  -3.64  -1.99  -2.19  -1.01  -3.23   0.05   0.36  -6.53  -1.96  -3.61  -4.45
197208  -0.97  -0.36   1.41   9.33   2.46   0.18   3.52   4.60  -0.84   3.80   2.44  -0.38
197209  -3.64  -4.21  -2.85  -2.96  -2.65  -4.23  -2.60   0.20  -3.90  -3.67  -1.91  -4.43
197210  -0.66  -1.79  -2.68   0.89  -0.84  -2.05   0.53   5.82  -2.96  -4.44  -0.79  -3.15
197211   5.89   4.01   5.28   7.60   4.99   2.72   5.35   6.68   7.23  -0.40   5.16   3.71
197212  -3.01  -1.54  -2.03   0.79  -0.02  -2.49  -4.37  -0.87  -2.96  -0.09  -3.53  -2.52
197301  -4.64  -7.94  -3.04   5.07  -3.18  -3.42  -7.27  -2.95  -6.03  -8.10  -6.33  -3.41
197302  -7.19  -9.09  -6.94  -9.99  -5.06  -9.32  -9.38  -1.85  -9.58  -7.34  -7.37  -6.96
197303  -3.47  -3.36  -1.71  -1.30  -1.53  -3.75  -2.37  -1.40  -5.78  -3.02  -2.66  -1.66
197304  -8.30  -8.62  -6.06  -4.57  -5.83  -8.46  -6.86  -0.66  -9.29 -10.00  -9.02  -8.18
197305  -8.60 -10.27  -7.77  -9.09  -7.00 -10.61  -5.62  -0.69  -9.93  -8.81  -7.83  -9.67
197306  -5.14  -4.37  -2.90  -1.57  -2.10  -2.74  -1.53  -1.79  -4.81  -4.27  -2.42  -3.28
197307  10.76  14.30  11.73   9.04  12.48  16.86   7.01  -1.24  12.05  14.76   6.57  11.79
197308  -5.23  -7.23  -3.60  -3.39  -3.17  -5.85  -6.24  -1.99  -4.82  -6.12  -4.65  -4.25
197309   6.22   7.34   8.04  16.69   8.94  11.95   3.68   6.25   6.13   8.52   5.25   6.42
197310  -1.57  -3.83   0.90  14.21  -1.69   2.02  -5.02  -2.30  -1.41   0.75  -1.97  -0.95
197311 -18.21 -23.67 -18.31  -6.31 -20.80 -22.20 -18.21  -9.64 -20.68 -15.78 -14.11 -17.57
197312  -5.88  -6.18  -4.36   5.52  -1.73  -4.81  -3.81   2.11  -5.94  -5.26  -4.04  -4.13
197401  15.13  15.90  14.92   4.12  14.76  14.71  14.19   5.85  14.06   9.53  10.40  14.05
197402   1.91   1.54   1.27  -2.07   0.77  -0.75  -1.91   1.07   0.74  -0.81   0.24   0.95
197403   0.83   2.70   2.16  -1.73   2.78   0.54  -1.38  -2.61   2.75  -0.62  -0.40   0.88
197404  -4.79  -5.52  -3.64  -7.03  -2.91  -5.20  -8.62  -9.23  -4.95  -5.51  -6.34  -5.61
197405  -6.12  -6.49  -6.23 -11.30  -2.71  -6.86  -6.25  -6.34  -6.21  -5.97  -9.01  -7.25
197406  -2.06  -3.96  -1.49  -0.60   0.16  -4.25  -3.16  -4.21  -3.49  -3.09  -5.53  -2.95
197407  -5.15  -7.17  -4.13  -4.41  -4.15  -8.42  -6.20  -0.12  -5.14  -7.36  -6.50  -5.31
197408  -7.91  -6.32  -6.99  -8.39  -6.18  -8.80  -6.82  -6.82  -8.36  -7.90  -9.83  -8.60
197409  -7.65  -9.16  -8.41  -5.25  -8.68 -11.78  -8.06  -2.29  -9.04 -11.78  -5.07  -8.14
197410   6.14   7.45   8.75  24.96  14.06   5.72   8.16   9.86   7.55  19.96   7.91   8.81
197411  -6.01  -7.26  -4.80   0.20  -5.07  -6.53  -0.05  -0.47  -5.80  -1.61  -4.35  -5.57
197412  -7.51  -9.50  -7.69  -3.73  -6.11 -10.83  -3.64  -2.60  -9.08  -8.27  -6.75  -8.31
197501  28.75  34.98  28.03  16.67  23.33  36.19  34.01  22.76  32.12  27.65  28.76  29.02
197502   4.69   3.39   4.88   5.34   9.29   7.73   9.37   0.96   5.66  11.84   2.66   7.91
197503  10.43  10.87   8.30  -0.30   6.01  13.02   7.54  -0.60  13.24   5.19   5.12   8.22
197504   3.77   3.33   4.97   6.69   7.15   6.78   6.88   0.06   3.03   3.80  -0.45   2.86
197505   6.80   7.61   6.43  13.53   5.26  11.55   9.67   7.04   6.73   8.65   5.53   7.87
197506   8.32   8.59   7.87   8.76   7.88   8.45   7.26   9.53   7.74   5.43   4.35   7.02
197507   0.77   1.48  -0.89  -2.81  -2.38  -2.10  -5.74  -3.15   0.58  -2.52  -0.90  -0.49
197508  -4.40  -6.02  -4.39  -3.17  -5.21  -6.14  -2.97  -1.66  -3.78  -7.68  -5.27  -4.85
197509  -1.66  -4.15  -3.61  -4.06  -3.65  -4.15  -4.41  -0.93  -3.05  -5.04  -4.60  -4.31
197510   4.26   4.52   0.70  -0.61   1.81  -0.03   3.59   5.05   3.49   1.88   0.72   0.53
197511   4.06   3.41   1.77  -1.58   1.98   1.82   3.53   3.21   4.06   2.66   0.17   1.11
197512  -0.71  -0.89  -0.98  -1.77  -0.33  -2.52   0.47   0.67  -0.53  -0.75   0.64   0.35
197601  19.93  26.04  20.71  14.96  20.18  25.79  20.72   9.74  18.72  17.01  14.71  17.84
197602  13.70  15.26  12.60   3.40   8.09  14.72   8.02  -0.85  14.05   7.48  10.24  11.14
197603   0.48   2.53   1.76   2.05   2.23   4.32  -2.69   0.10   2.69   1.90   2.42   2.83
197604  -0.85  -1.17  -0.82   2.38   0.44  -1.30   0.14   1.53  -1.65  -3.51  -0.74   0.10
197605  -4.16  -4.27  -0.58   7.19  -1.94  -3.50  -3.55  -1.14  -3.81  -1.81  -1.56  -1.95
197606   1.20   2.63   4.18   3.49   3.05   5.56   5.40   3.10   0.59   2.57   2.21   3.15
197607  -0.12  -0.12   0.32   0.62   1.37  -1.66   0.10   2.95  -1.38   0.80   1.19   0.47
197608  -2.77  -2.62  -1.77  -3.02   0.00  -3.38   3.82   2.88  -1.58  -1.52   0.04  -2.02
197609  -0.26   1.50   1.54   6.84   2.56   1.33   2.62   4.02   0.66   2.06   1.74   1.19
197610  -2.37  -2.93  -2.34  -0.29  -3.46  -4.20  -0.49  -0.20  -3.09  -1.10  -0.18  -2.27
197611   2.21   3.74   2.38   3.77  -0.73   2.69   4.73   2.98   2.86   1.06   2.49   2.82
197612   8.81  10.51   9.24  11.35  10.06  12.96   7.34   7.04   9.75   9.24   9.84  10.69
197701   2.97   0.88   3.96  11.82   1.66   5.20   4.79   2.46   1.83   3.71   2.95   4.01
197702  -0.03  -0.36   0.98  -1.67   0.81   0.24   1.60  -2.73  -0.45  -0.50   0.55   1.17
197703   0.33  -1.12   1.60  -0.45  -0.26   1.43   2.25   0.32   0.06   0.65   0.91   2.17
197704   1.49   0.46   2.76   3.42   0.55   1.08  -0.06   1.67   0.25  -1.12   2.22   2.47
197705  -0.49  -0.50  -0.55   1.82  -1.54   0.58  -1.23   1.39   0.67   0.04   0.82   1.01
197706   4.63   3.29   4.84   8.69   5.45   6.62   7.07   5.53   4.77   7.14   4.43   5.96
197707   1.19   0.56  -0.37  -0.80  -0.50   0.89   3.74   1.78   1.33   0.86   2.59   2.05
197708  -0.59  -0.96  -1.06  -3.00   0.79   1.07   0.05  -1.81   0.52  -0.43   0.93  -0.57
197709   1.10   1.28  -0.18   2.48   0.52   0.57   1.39   1.51   2.79   4.78   1.47   1.84
197710  -1.36  -3.14  -2.75  -5.10  -3.29  -2.45  -0.17  -2.26  -1.82  -0.35  -1.88  -2.34
197711   7.11   7.65   7.28   8.61   6.99   9.35   8.01   3.53   6.06   8.17   6.34   7.55
197712   1.31   0.79   1.92   3.74   0.02   3.19   6.14   0.11   1.96   3.92   1.73   2.75
197801  -0.18  -3.48  -1.67  -3.66  -2.76  -1.65  -1.67  -3.21  -1.26  -1.42  -0.43  -0.35
197802   2.17   2.46   2.76   1.25   1.98   2.40   2.31   0.42   4.43   1.86   3.12   2.20
197803   6.65   6.72   7.14   2.60   5.08   9.60   8.36   1.64   7.33   8.91   6.19   7.23
197804   7.01   8.48   9.04   5.74   9.34  12.51   9.00   0.31   8.09  10.94   7.53   7.92
197805   6.95   8.64   8.32   3.58   4.08  12.22   5.59   0.17   7.27   8.29   3.70   7.73
197806   0.94   0.13   0.47  -0.29   0.14   0.68  -0.49   1.02   0.07   0.73   2.00   1.77
197807   2.83   3.57   6.54   4.13   4.38   7.91   4.68   3.01   3.32   8.94   4.42   6.31
197808   7.66  13.07   9.22   3.58   6.19  17.94   8.30   1.59  10.73   9.74   7.19  10.33
197809   2.64   0.16  -0.67   2.52  -0.91   0.72  -0.71   0.15  -0.10  -0.25   1.00   0.44
197810 -18.21 -20.45 -18.81 -20.65 -17.97 -25.26 -13.63  -7.34 -19.21 -22.79 -12.71 -18.81
197811   5.82   3.65   4.55   8.87   4.84   8.37   6.96   2.30   2.69   7.87   1.80   3.26
197812  -0.20  -0.83   1.60   2.03   0.74   3.82   4.24  -0.68   0.36   3.32   1.88   1.66
197901   8.74  11.10  11.06   7.43   9.54  12.25   9.16   6.12   9.28   8.97   6.90   9.30
197902  -2.11  -2.95  -2.89   2.63  -0.27  -3.74  -1.10  -0.81  -3.08  -4.45  -1.02  -1.20
197903   5.84   6.14   9.10  18.13   8.68  11.57   8.92   2.59   7.47   7.30   6.85   7.98
197904   2.51   1.86   2.59   4.77   4.20   3.06   4.67  -0.81   2.20   1.10   2.83   3.42
197905  -0.26  -1.17  -1.20   0.17  -2.00  -1.36  -1.19   0.61  -2.43  -1.31  -0.40   0.88
197906   1.90   3.55   4.99  19.95   5.49   5.15   6.65   5.54   2.88   4.46   6.62   5.51
197907   0.25   1.92   2.76   0.70   3.66   1.65   1.46   3.83   2.16   2.89   2.85   2.64
197908   7.28   5.21   8.10  12.13   9.47   9.90   6.54   2.50   7.79   7.62   6.31   7.07
197909  -1.54  -1.66  -1.24   6.61   0.29  -0.48   1.59  -1.52   0.09   1.32  -1.08   0.26
197910  -9.64 -10.10 -10.68  -7.04  -8.70  -9.32  -8.34  -6.66  -9.40  -9.27  -9.72 -10.38
197911   4.69   1.20   5.67  17.39   5.91  11.11   9.24   6.87   4.00   9.77   5.13   6.61
197912   4.23   2.79   7.58  15.81   8.07   9.78   8.39  -0.75   5.39   7.15   3.71   8.00
198001   7.82  11.28  12.38  19.56   9.04  14.78   3.79   1.21   5.58   8.25   6.00  12.20
198002  -1.22  -1.75  -2.69   8.52  -1.41  -0.07  -3.11  -4.05  -1.34  -3.28  -2.68   0.58
198003 -14.33 -17.45 -16.83 -24.76 -15.38 -19.82 -11.34  -6.72 -15.01 -13.64 -13.76 -17.39
198004   4.21   1.39   3.02   7.33   5.82   5.19   6.56  12.90   3.59   6.22   7.84   4.71
198005   6.85   8.56   6.21   5.88   7.00   6.45   8.77   4.96   8.59  10.93   8.24   7.47
198006   3.87   2.85   3.61   6.58   3.52   3.02   2.74   4.92   4.20   1.94   5.42   4.96
198007   7.70   8.25  10.32   6.67   9.68  17.64   5.89   0.67   8.72  13.17   6.45  10.12
198008   5.84   7.47   6.45   8.90   6.42  13.34   9.11  -1.33   6.01   8.70   4.01   6.78
198009   3.33   6.56   5.18  11.98   2.85   6.99   2.09   0.12   3.04   6.60   3.59   5.31
198010   1.79   0.94   3.41  11.38   2.01   7.10   3.05   1.15   2.27   6.41   1.31   7.26
198011   1.11   3.44   6.34  26.07   6.06  11.09   6.08   2.41   3.08   7.72   2.84   8.32
198012  -3.13  -3.99  -4.39  -7.31  -1.57  -3.29  -2.35   0.23  -2.57  -2.17  -0.24  -4.19
198101   3.88   2.04   0.13  -6.21   1.28  -3.69   5.07   0.37   2.89   2.90   1.85   0.75
198102   1.48   2.81   1.29  -2.78   1.24  -2.67   1.42  -0.27   1.35  -1.81   2.25   0.69
198103   7.11   7.23   9.31   0.27   5.78   8.60   8.25   2.75   8.51  11.85   6.57   7.69
198104   4.14   5.15   2.46  -7.41   4.36   5.63   3.24  -1.66   5.21   7.14   3.12   3.24
198105   3.07   3.09   2.61   1.82   1.32   7.76   6.61   2.05   2.24   3.72   0.45   2.72
198106   1.87   0.79  -0.67  -7.18  -1.32  -5.55  -1.84   3.30   1.76  -2.14   3.04  -1.76
198107  -1.44  -1.47  -2.87   4.71  -0.95  -5.62  -1.54   1.33  -3.09  -4.24  -2.00  -2.31
198108  -5.84  -8.75  -8.40  -8.41  -6.28 -12.38  -8.86  -0.39  -6.30 -11.01  -4.57  -7.77
198109  -5.79  -8.55  -9.33 -17.39  -7.66  -9.91  -5.50  -4.20  -6.11  -7.72  -5.26 -10.85
198110   5.87   6.88   5.99   8.82   4.35  10.53   8.81   4.73   5.84   9.42   5.72   7.92
198111   2.36   1.97   1.76  -1.47   2.71   1.51   7.08   7.15  -0.06   1.41   3.99   1.49
198112  -0.57  -2.10  -1.07  -6.15  -2.46  -1.65  -1.15  -2.50  -0.94  -1.68  -1.11  -3.02
198201  -0.05   0.27  -1.46  -7.44  -2.00  -0.82  -3.53   0.60  -0.93  -0.77  -1.51  -2.48
198202  -1.88  -2.79  -4.40 -15.73  -2.63  -5.74  -3.77   0.27  -2.38  -3.09  -2.48  -5.37
198203   0.73   0.52  -2.27  -4.99  -0.49  -1.68   0.15   1.71   1.60  -0.23  -1.15  -1.27
198204   5.82   5.86   3.57   1.48   3.69   8.32   8.05   4.06   6.58   9.71   3.44   6.88
198205  -1.22  -3.09  -3.29  -1.84  -3.28  -3.37  -3.84  -0.10  -1.22  -3.71  -1.81  -2.84
198206  -0.50  -0.44  -3.10 -10.41  -3.22  -5.20  -2.87  -1.50  -0.78  -2.90  -2.67  -3.63
198207  -0.02   0.77  -1.17 -10.79  -0.56  -1.20  -0.86  -2.05   1.34   0.47  -0.70  -1.92
198208   4.01   3.39   6.90   4.76   8.02   5.99   6.80   9.59   5.52   6.13   7.83   6.40
198209   6.83   1.59   1.92  -5.89   2.27   4.79   4.02   1.99   4.68   5.50   5.13   3.62
198210  11.33  15.50  11.62   8.37  12.38  18.88  12.75   6.20  13.40  15.50  12.46  14.23
198211   9.73  11.97   9.84  -5.89   8.72  14.19  14.20   1.88  10.97  14.87   9.08  11.90
198212   1.99   1.12   3.30  -1.54   1.77   4.46  -0.58   2.76   2.73   4.06  -0.12   3.17
198301   6.93  12.08   9.81  16.51  10.08  15.96  17.61   4.00   8.28  12.43   5.15  14.72
198302   7.51   8.46   6.41  -5.95   6.73   9.34   2.41   2.40   8.52   8.44   4.82   5.01
198303   7.06   4.95   4.15   2.66   3.09   2.37   3.94   0.73   8.90   6.07   7.04   6.00
198304   7.73   9.38   6.14   8.45   7.63   6.86   4.48   4.37   9.83   8.62   9.91   8.58
198305   6.17   9.15   8.98  16.66   5.60  12.24   8.37   3.99   8.78   8.13   4.92  11.13
198306   5.71   7.28   4.31   4.77   3.53   6.28   3.13  -0.14   7.36   5.70   1.43   6.05
198307  -0.61  -2.66  -1.47   1.24  -1.73  -5.91  -5.56   1.83  -1.47  -6.93  -0.64  -2.16
198308  -2.51  -6.80  -3.54  -1.92  -0.67  -5.37  -5.57   2.02  -4.50  -4.25   1.01  -5.08
198309   1.97   0.48   1.19  -3.35   1.05  -1.44  -1.35   3.88   1.38  -2.67   3.20  -1.59
198310  -3.75  -5.10  -5.39  -6.79  -3.84 -11.41  -7.95   1.95  -4.95 -10.68  -2.12  -6.69
198311   4.00   5.94   4.97  -3.94   4.83   5.07   3.11   0.54   3.23   0.48   2.77   2.60
198312  -1.25  -1.36  -0.32  -3.86  -0.85  -4.05  -1.32  -2.40  -3.04  -5.86   0.40  -3.22
198401   1.00  -1.39   0.67   5.89  -0.91  -2.44   0.09   2.31  -2.67  -1.77   1.48   0.33
198402  -4.63  -6.11  -6.29  -2.21  -7.71  -9.54  -7.78  -1.92  -6.00  -5.67  -3.79  -5.47
198403   1.61   1.66   1.81   1.53   4.09  -0.43  -2.15  -0.02   0.57   0.23   1.12  -0.40
198404  -0.92  -1.92  -0.37  -2.21  -0.56  -2.79  -1.57  -1.02  -2.48  -1.04  -1.14  -4.02
198405  -3.03  -6.25  -5.45  -4.16  -5.14  -6.51  -4.16   0.98  -3.80  -7.71  -5.41  -5.36
198406   2.04   3.12   1.85  -3.74   2.49   2.44   3.11   0.96   3.44   2.57   1.77   0.51
198407  -3.61  -5.11  -3.92 -10.14  -2.11  -7.81  -3.35  -0.45  -2.94  -5.18  -2.09  -5.75
198408   6.84   9.44  10.00   5.87  11.15  11.84   7.04   6.93   9.68  12.79   6.50   8.35
198409   0.82  -0.54  -0.25  -0.95  -0.12  -3.66  -0.66   4.18  -0.13  -2.79   2.70   0.58
198410  -0.66  -2.73  -1.74  -9.97  -0.99  -4.46  -2.38   3.29  -2.92  -2.03   0.81  -1.92
198411  -1.26  -2.77  -3.23  -5.41  -1.44  -5.92  -2.78   2.87  -3.90  -5.03   0.04  -4.91
198412   1.58   2.49   0.49  -1.33   1.43   0.29   5.75   2.12  -0.53  -0.01   2.21  -0.31
198501   8.47  13.83  12.87   4.41  10.58  18.00  15.00   4.37  12.03  17.55  10.72  13.73
198502   4.10   2.39   3.63   6.87   2.94   5.17   7.72   1.27   5.13   7.66   2.79   6.72
198503   0.04  -3.41  -2.75  -0.26  -0.57  -4.63   4.67   5.49  -1.07  -2.09   0.60   0.36
198504  -1.38  -2.63  -2.04  -1.78  -2.42  -4.71  -1.46   2.31  -1.28  -0.02   1.47  -0.88
198505   4.11  -0.07   2.17  -2.77   3.90   0.73   4.35   5.28   3.26   3.30   3.46   2.69
198506   1.93   0.26   0.14  -4.58  -0.56  -2.56   2.63   3.74   0.74   2.06   3.11   1.09
198507   1.20   1.00   3.71  -0.44   3.40   2.48   2.76  -2.75   0.87   0.91   1.84   3.22
198508   1.95  -1.35  -1.77  -1.15   0.66  -1.97  -0.03   1.88  -1.87  -1.55   1.26   0.58
198509  -3.51  -4.41  -4.99  -6.64  -5.39  -8.40  -7.95  -3.62  -5.20  -7.13  -3.98  -6.96
198510   3.45   2.21   1.32  -1.21   3.74   0.55   0.77   4.75   0.54   2.41   4.87   0.48
198511   5.69   5.32   5.02   3.19   7.28   5.15   5.22   4.38   6.10   5.54   6.05   5.94
198512   4.60   2.71   4.28  -8.68   4.39   3.60   0.13   4.07   3.69   3.92   3.86   3.56
198601   3.78   4.12   2.63  -0.60   3.78   3.82   2.24   3.96   3.87   4.94   5.37   7.97
198602   7.06  10.23   7.32  -7.32   7.44   5.68   4.98   6.13   7.15   3.81   8.58   7.84
198603   6.74   7.06   5.76  -1.52   6.52   2.85   6.92   4.10   5.76  10.02   4.06   5.43
198604   1.60   2.59   0.16  -1.15   2.58   2.55   2.38  -0.52   2.19   0.79   1.70   2.09
198605   5.15   1.75   2.80   4.96   3.94   2.77   4.06   3.40   6.01   4.57   3.82   3.24
198606   3.20  -0.34  -0.32  -0.18   1.25  -2.82   0.62   4.92   3.07   2.41   2.36   0.63
198607  -5.59  -9.39  -8.07  -9.83  -9.03 -10.26  -4.23   3.20  -9.26  -8.67  -4.96  -8.53
198608   2.19  -0.78   0.99   8.59   3.60   1.31  -1.39   6.69  -0.39   0.21   1.98   2.27
198609  -6.28  -6.13  -4.06  -3.82  -6.73  -7.90  -7.07  -7.12  -7.20  -9.25  -6.88  -4.92
198610   3.60   3.67   2.01  -0.75   2.88   3.02   5.21   5.04   3.50   3.57   1.23   2.56
198611   0.71   0.86  -0.64  -2.99   0.33   0.41  -1.69   0.30  -0.22  -1.47  -1.93  -1.69
198612  -3.41  -2.95  -2.92  -2.95  -3.02  -4.53  -3.59  -2.93  -4.95  -5.25  -3.21  -3.59
198701   9.54  10.99  12.57  20.08  14.42  14.20  13.01   7.97   8.12  12.15  10.30  11.95
198702   7.16   6.37   8.09   5.50   8.54  10.62   5.32  -0.09   7.48  14.77   5.21   6.84
198703   3.95   2.25   4.15  13.78   1.70   1.01   6.54  -0.15   1.83   3.09   0.96   5.58
198704  -3.26  -1.02  -1.89   3.41  -1.66  -0.49  -2.59  -4.42  -2.97  -2.51  -3.42  -1.56
198705  -0.65   1.87   1.59   7.69   0.16   0.52   1.78  -0.95  -1.30  -1.22  -1.95   0.92
198706   4.34   2.86   3.68   3.08   3.22  -0.01   6.14   2.59   3.41   2.01   2.01   2.53
198707   2.78   2.88   4.61  16.34   4.58   1.59   5.83  -0.45   3.90  -0.44   1.06   4.67
198708   2.51   2.78   1.67  -4.37   1.60   2.05   1.32   2.30   1.83  -0.09   2.82   1.13
198709  -1.13  -0.72  -0.54  -4.38   1.16  -0.70  -1.76  -2.31  -3.03  -2.10  -2.45  -0.82
198710 -27.93 -31.56 -29.86 -25.83 -29.57 -31.73 -25.29 -10.45 -29.65 -32.67 -21.30 -30.77
198711  -6.36  -5.66  -4.03  -7.14  -5.66  -7.55  -7.01  -1.58  -7.26  -6.36  -3.44  -5.44
198712   4.29   6.60   5.16  -2.75   5.47   4.90  18.00   1.13   1.57   1.44   0.38   3.41
198801   5.62   6.71   8.28   7.58   5.88   7.21   5.22   8.16   8.17  12.55   9.37   6.54
198802   8.37   8.69   7.85   3.29   7.88   6.72   9.92   2.22   9.16   7.47   3.95   6.38
198803   3.91   5.00   5.04   5.78   5.53   3.49   2.61  -0.74   4.49   6.10   1.32   3.79
198804   2.39   1.82   2.53   3.10   1.60   1.77   2.66   0.33   1.80   1.54  -0.04   0.18
198805  -1.07  -1.24  -1.29  -1.01  -1.57  -3.41  -3.69   1.89  -1.06  -2.26  -1.70  -1.72
198806   3.71   6.29   6.12  -0.02   6.17   6.51   8.89   3.66   5.29   5.05   4.07   5.22
198807  -0.19   0.41   0.15   1.08  -2.78  -1.56   2.10  -0.04   0.60  -0.14  -0.09   1.32
198808  -2.20  -2.51  -2.93  -1.79  -4.33  -3.55  -3.83  -0.17  -1.75  -1.92  -1.54  -2.00
198809   2.84   2.67   2.93  -4.45   2.54   1.93   3.97   2.50   4.14   2.12   1.57   0.95
198810   0.56  -1.63  -1.41  -3.02  -0.78  -3.22  -0.63   1.82  -1.06  -3.92  -0.41  -1.36
198811  -4.47  -5.79  -3.68  -3.47  -3.43  -5.06  -1.81  -0.20  -3.97  -6.80  -3.01  -4.89
198812   3.24   1.11   3.48   1.69   3.40   3.77   4.96   1.24   1.52   2.92  -0.36   2.71
198901   5.24   7.09   6.15   8.77   6.26   7.39  10.83   3.03   5.41   6.45   5.66   7.09
198902   0.95   0.75   0.47  -0.22   3.46  -1.22   1.14  -0.89   0.44  -1.16   0.91   1.47
198903   4.36   1.15   1.90   5.70   2.35   0.87   4.09   0.10   2.05   2.14   0.84   0.79
198904   4.65   1.29   4.15   3.14   2.72   3.17   8.96   2.91   4.08   4.45   1.68   3.25
198905   3.36   2.52   2.63   1.50   2.02   2.69   6.63   4.72   3.63   4.53   2.29   2.09
198906  -0.33  -2.72  -1.78  -2.44  -1.01  -2.21  -0.13   2.43  -2.39  -5.03   0.30  -0.30
198907   5.44   6.45   2.82   4.55   2.70   0.48   4.42   4.73   2.13   4.68   3.07   2.85
198908   0.58   1.00   2.17   3.65   4.87   1.75   3.56   0.40   1.91   1.89   3.05   0.86
198909  -1.15  -0.11   0.25   1.92  -0.56  -0.29   1.04   0.29  -0.80   2.74   0.65   0.32
198910  -6.47  -7.27  -5.93  -3.21  -6.10  -4.33  -6.66  -0.14  -6.80  -4.72  -5.40  -4.65
198911  -0.29  -3.19  -1.76   3.11   1.33  -2.80  -0.12   2.97  -2.11   0.55  -1.60  -0.63
198912  -1.70  -1.10  -1.05   6.38  -0.62  -1.45   0.84   4.39  -0.61  -1.93  -4.63  -2.33
199001  -5.98  -6.12  -4.95  -0.73  -5.47  -5.11 -10.32  -4.93  -5.32  -5.58  -5.32  -4.78
199002   1.22   0.14   2.95   4.78   2.53   3.48   0.84   1.13   2.58   1.69   0.54   1.53
199003   2.58   2.64   4.64   4.75   3.39   4.27   1.34  -0.15   4.35   4.57  -0.82   1.48
199004  -1.73  -2.82  -1.30  -4.57  -3.49  -1.94  -2.77  -4.66  -2.70  -0.88  -4.47  -1.57
199005   3.27   2.08   5.27   4.05   4.96   7.36   9.23   3.79   5.50   8.13   1.15   4.20
199006   0.51   0.60  -0.67   0.69   0.99   1.33   0.29   0.32   0.68   5.14  -1.44   0.54
199007  -4.27  -5.20  -2.37   4.06  -0.27  -5.42  -7.04   0.37  -4.22  -0.60  -4.50  -1.87
199008 -11.61 -16.34 -12.30   3.34 -12.26 -14.33 -15.71  -5.08 -13.67 -10.46  -9.98 -13.88
199009  -8.61 -10.97  -7.75   0.96  -7.34  -9.68  -7.52   0.72 -10.53  -8.24  -9.23  -8.21
199010  -5.32  -7.35  -7.05 -10.71  -2.62  -4.68  -7.78   2.39  -7.34  -3.89  -7.23  -7.10
199011   3.18   3.07   3.62  -1.67   3.59   4.18   6.41   3.58   4.88   6.71   4.59   1.99
199012   1.28  -2.43   0.04  -6.99   2.90  -0.28   3.85   0.75  -0.57   3.48  -0.74  -1.05
199101   8.91   7.74   9.52  -1.00   5.03  16.16   5.21  -0.48  10.49  13.39   6.79   8.21
199102  10.40  13.98  11.93  10.27  10.71  14.07  12.79   5.50  13.31  21.21  14.64  16.08
199103   5.92   9.64   6.07   1.72   5.51  11.34   6.85   1.93  10.25  15.90   6.17   9.51
199104   2.15   1.42   1.89   2.28   2.83   4.93  10.80   0.30   2.74   4.16   4.21   1.79
199105   2.34   6.13   3.25   0.32   7.80   2.05  -4.54   2.03   4.91   6.14   2.35   3.02
199106  -2.69  -2.74  -3.59  -4.85  -2.51  -5.88  -5.29  -2.86  -1.86  -4.24  -3.02  -2.78
199107   2.38   0.09   2.90   9.06   3.70   4.09   1.47   3.01   2.90   7.81   4.06   0.80
199108   3.88   1.28   1.53   2.57   5.01   4.17   1.41   3.51   3.14   6.28   2.92   2.17
199109  -0.80   4.00  -0.60   0.26   0.07   1.24   4.29   2.78   0.58   7.50  -0.43  -0.74
199110   1.90   2.41   3.01   0.77   2.35   2.91   6.79   1.02   0.29  10.61   1.16   1.75
199111  -1.50  -2.20  -2.52  -4.25   0.51  -3.63  -5.09   1.39  -4.00  -0.38  -2.04  -2.87
199112   4.20   2.01   3.53  -6.57   6.77   4.25   2.55   3.47   3.72  10.78   4.26   2.25
